bdgt_id,crop,till,bdgtyr,operunit,opertype,polyfrr,oper01ac,fuel01_galac,powr01_hpac,time01_hrac,oper02ac,fuel02_galac,powr02_hpac,time02_hrac,oper03ac,fuel03_galac,powr03_hpac,time03_hrac,n_lbac,p2o5_lbac,k2o_lbac,lime_lbac,n_lbdt,p2o5_lbdt,k2o_lbdt,lime_lbdt,herb_lbac,insc_lbac,othr_lbac
BA.NT.06,Barley,NT,1,6,HRVR,6,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.06,Barley,NT,1,1,ESTC,6,Tractor 2wd 135 hp,0.642548077,135,0.105769231,,,,,,,,,90.2,0,0,0,,,,,,,
BA.NT.06,Barley,NT,1,3,MNTR,6,,,,,,,,,,,,,,,,,0,2.8,24.7,0,,,
BA.NT.07,Barley,NT,1,2,ESTC,7,Tractor 2wd 100 hp,1.178571429,100,0.261904762,,,,,,,,,50.25,0,0,0,,,,,,,
BA.NT.07,Barley,NT,1,7,ESTC,7,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.19,,
BA.NT.07,Barley,NT,1,5,HRVC,7,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.07,Barley,NT,1,6,ESTC,7,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.3025,,
BA.NT.07,Barley,NT,1,9,HRVR,7,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.07,Barley,NT,1,1,ESTC,7,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,0.19,,
BA.NT.07,Barley,NT,1,3,ESTC,7,Tractor 2wd 135 hp,0.715982143,135,0.117857143,,,,,,,,,9.8,16,0,0,,,,,,,
BA.NT.07,Barley,NT,1,3,MNTR,7,,,,,,,,,,,,,,,,,11,2.8,24.7,0,,,
BA.NT.07,Barley,NT,1,4,MNTC,7,Tractor 2wd 55 hp,0.133171598,55,0.039053254,,,,,,,,,,,,,,,,,0.35,,
BA.NT.07,Barley,NT,1,8,HRVR,7,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.08,Barley,NT,1,7,HRVR,8,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.08,Barley,NT,1,4,MNTC,8,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,,0.25,
BA.NT.08,Barley,NT,1,2,ESTC,8,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,52.93,5,5,0,,,,,,,
BA.NT.08,Barley,NT,1,6,HRVR,8,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.08,Barley,NT,1,5,HRVC,8,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.08,Barley,NT,1,1,ESTC,8,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,0.19,,
BA.NT.08,Barley,NT,1,3,ESTC,8,Tractor 2wd 160 hp,0.848571429,160,0.117857143,,,,,,,,,,,,,,,,,,,
BA.NT.08,Barley,NT,1,2,MNTR,8,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
BA.NT.09,Barley,NT,1,6,HRVR,9,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.09,Barley,NT,1,4,HRVC,9,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.09,Barley,NT,1,1,ESTC,9,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,0.19,,
BA.NT.09,Barley,NT,1,3,MNTC,9,Tractor 2wd 135 hp,0.237248521,135,0.039053254,,,,,,,,,,,,,,,,,0.2375,,
BA.NT.09,Barley,NT,1,5,HRVR,9,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.09,Barley,NT,1,2,ESTC,9,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,52.93,19.7,0,0,,,,,,,
BA.NT.09,Barley,NT,1,2,MNTR,9,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
BA.NT.10,Barley,NT,1,5,HRVR,10,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.10,Barley,NT,1,2,MNTR,10,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
BA.NT.10,Barley,NT,1,4,HRVC,10,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.10,Barley,NT,1,6,HRVR,10,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.10,Barley,NT,1,2,ESTC,10,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,52.93,19.7,0,0,,,,,,,
BA.NT.10,Barley,NT,1,3,MNTC,10,Tractor 2wd 135 hp,0.237248521,135,0.039053254,,,,,,,,,,,,,,,,,0.2375,,
BA.NT.10,Barley,NT,1,1,ESTC,10,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,0.19,,
BA.NT.11,Barley,NT,1,3,ESTC,11,Tractor 2wd 100 hp,0.530357143,100,0.117857143,,,,,,,,,,,,,,,,,,,
BA.NT.11,Barley,NT,1,5,MNTC,11,Tractor 2wd 100 hp,0.475961539,100,0.105769231,,,,,,,,,61.5,0,0,0,,,,,,,
BA.NT.11,Barley,NT,1,6,HRVC,11,Combine (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.11,Barley,NT,1,5,MNTR,11,,,,,,,,,,,,,,,,,8.774,0,0,0,,,
BA.NT.11,Barley,NT,1,7,HRVR,11,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.11,Barley,NT,1,4,MNTC,11,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.25,,
BA.NT.11,Barley,NT,1,1,ESTC,11,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,40,50,0,0,,,,,,,
BA.NT.11,Barley,NT,1,1,MNTR,11,,,,,,,,,,,,,,,,,2.24,2.8,0,0,,,
BA.NT.11,Barley,NT,1,2,ESTC,11,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,0.19,,
BA.NT.11,Barley,NT,1,8,HRVR,11,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.12,Barley,NT,1,8,HRVR,12,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.12,Barley,NT,1,5,MNTC,12,Tractor 2wd 205 hp,2.416071429,205,0.261904762,,,,,,,,,,,,,,,,,1.5,,
BA.NT.12,Barley,NT,1,9,HRVR,12,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.12,Barley,NT,1,6,MNTC,12,Tractor 2wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,0.03109375,,
BA.NT.12,Barley,NT,1,3,ESTC,12,Tractor 2wd 205 hp,0.805357143,205,0.087301587,,,,,,,,,79.998,0,0,0,,,,,,,
BA.NT.12,Barley,NT,1,4,ESTC,12,Tractor 2wd 205 hp,1.087232143,205,0.117857143,,,,,,,,,,,,,,,,,,,
BA.NT.12,Barley,NT,1,3,MNTR,12,,,,,,,,,,,,,,,,,10.988,2.8,0,0,,,
BA.NT.12,Barley,NT,1,7,HRVC,12,Combine - Hilside,3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.12,Barley,NT,1,1,ESTC,12,Tractor 2wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,0.4321875,,
BA.NT.12,Barley,NT,1,2,ESTC,12,Tractor 2wd 205 hp,0.688744344,205,0.074660634,,,,,,,,,,,,,,,,,,,
BA.NT.13,Barley,NT,1,6,HRVC,13,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
BA.NT.13,Barley,NT,1,5,MNTC,13,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.065,,
BA.NT.13,Barley,NT,1,2,ESTC,13,Tractor 2wd 135 hp,0.652587891,135,0.107421875,,,,,,,,,,,,,,,,,,,
BA.NT.13,Barley,NT,1,3,ESTC,13,Tractor 2wd 135 hp,0.715982143,135,0.117857143,,,,,,,,,20,40,40,660,,,,,,,
BA.NT.13,Barley,NT,1,4,MNTC,13,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,100,0,0,0,,,,,,,
BA.NT.13,Barley,NT,1,4,MNTR,13,,,,,,,,,,,,,,,,,9.6,0,0,0,,,
BA.NT.13,Barley,NT,1,1,ESTC,13,Tractor 2wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,0.4321875,,
BA.NT.13,Barley,NT,1,8,HRVR,13,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
BA.NT.13,Barley,NT,1,7,HRVR,13,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
BA.NT.13,Barley,NT,1,3,MNTR,13,,,,,,,,,,,,,,,,,1.4,2.8,24.7,0,,,
CN.CT.01,Corn,CT,1,3,ESTC,1,Tractor 4wd 205 hp,1.486450195,205,0.161132813,,,,,,,,,,,,,,,,,,,
CN.CT.01,Corn,CT,1,4,MNTR,1,,,,,,,,,,,,,,,,,14.805,5.1,27.2,0,,,
CN.CT.01,Corn,CT,1,4,ESTC,1,Tractor 4wd 205 hp,2.416071429,205,0.261904762,,,,,,,,,30.15,50,35,0,,,,,,,
CN.CT.01,Corn,CT,1,1,ESTC,1,Tractor 4wd 205 hp,1.05703125,205,0.114583333,,,,,,,,,,,,,,,,,,,
CN.CT.01,Corn,CT,1,2,ESTC,1,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,0,0,0,1000,,,,,,,
CN.CT.01,Corn,CT,1,9,HRVR,1,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.01,Corn,CT,1,5,MNTC,1,Tractor 4wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,,0.45,
CN.CT.01,Corn,CT,1,6,MNTC,1,Tractor 4wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,1.5,,
CN.CT.01,Corn,CT,1,8,HRVC,1,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.01,Corn,CT,1,7,MNTC,1,Tractor 4wd 205 hp,0.805357143,205,0.087301587,,,,,,,,,106.2,0,0,0,,,,,,,
CN.CT.01,Corn,CT,1,10,HRVR,1,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.01,Corn,CT,1,11,HRVR,1,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.02,Corn,CT,1,8,HRVR,2,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.02,Corn,CT,1,7,HRVR,2,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.02,Corn,CT,1,4,MNTC,2,Tractor 4wd 205 hp,0.805357143,205,0.087301587,,,,,,,,,106.2,0,0,0,,,,,,,
CN.CT.02,Corn,CT,1,5,HRVC,2,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.02,Corn,CT,1,6,ESTC,2,Tractor 4wd 205 hp,1.05703125,205,0.114583333,,,,,,,,,,,,,,,,,,,
CN.CT.02,Corn,CT,1,2,ESTC,2,Tractor 4wd 205 hp,2.416071429,205,0.261904762,,,,,,,,,15.975,41,46,0,,,,,,0.45,
CN.CT.02,Corn,CT,1,9,HRVR,2,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.02,Corn,CT,1,2,MNTR,2,,,,,,,,,,,,,,,,,14.805,5.1,27.2,0,,,
CN.CT.02,Corn,CT,1,3,MNTC,2,Tractor 4wd 205 hp,0.360266272,205,0.039053254,,,,,,,,,,,,,,,,,1.5,,
CN.CT.02,Corn,CT,1,1,ESTC,2,Tractor 4wd 205 hp,1.486450195,205,0.161132813,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,2,ESTC,3,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,10,HRVR,3,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,6,MNTC,3,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,26,0,0,0,,,,,,,
CN.CT.03,Corn,CT,1,11,HRVR,3,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,4,ESTC,3,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,9,HRVR,3,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,7,HRVC,3,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,3,ESTC,3,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,94,80,45,0,,,,,,,
CN.CT.03,Corn,CT,1,3,MNTR,3,,,,,,,,,,,,,,,,,14.8,5.1,27.2,0,,,
CN.CT.03,Corn,CT,1,8,ESTC,3,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,0,0,0,500,,,,,,,
CN.CT.03,Corn,CT,1,1,ESTC,3,Tractor 2wd 160 hp,0.537556561,160,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.03,Corn,CT,1,5,ESTC,3,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,,,,,,,,,1.8,,
CN.CT.04,Corn,CT,1,9,MNTC,4,Tractor 2wd 160 hp,0.922360248,160,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,4,ESTC,4,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,13,27,0,0,,,,,,,
CN.CT.04,Corn,CT,1,11,HRVR,4,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,10,HRVC,4,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,12,HRVR,4,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,6,MNTC,4,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.2375,,
CN.CT.04,Corn,CT,1,7,MNTC,4,Tractor 2wd 160 hp,0.922360248,160,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,4,MNTR,4,,,,,,,,,,,,,,,,,14.8,5.1,27.2,0,,,
CN.CT.04,Corn,CT,1,5,MNTC,4,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,4.02,0.3225,
CN.CT.04,Corn,CT,1,2,ESTC,4,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,8,MNTC,4,Tractor 2wd 100 hp,0.475961539,100,0.105769231,,,,,,,,,59.532,0,0,0,,,,,,,
CN.CT.04,Corn,CT,1,1,ESTC,4,Tractor 2wd 160 hp,0.537556561,160,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,3,ESTC,4,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.04,Corn,CT,1,13,HRVR,4,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.05,Corn,CT,1,3,MNTR,5,,,,,,,,,,,,,,,,,14.805,5.1,27.2,0,,,
CN.CT.05,Corn,CT,1,9,ESTC,5,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,0,0,0,1000,,,,,,,
CN.CT.05,Corn,CT,1,4,MNTC,5,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,4.8,,
CN.CT.05,Corn,CT,1,7,HRVR,5,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.05,Corn,CT,1,8,HRVR,5,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.05,Corn,CT,1,3,ESTC,5,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,30.15,50,35,0,,,,,,1.5,
CN.CT.05,Corn,CT,1,6,HRVR,5,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.05,Corn,CT,1,2,ESTC,5,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.05,Corn,CT,1,1,ESTC,5,Tractor 2wd 160 hp,0.537556561,160,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.05,Corn,CT,1,5,HRVC,5,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,10,HRVC,6,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,13,HRVR,6,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,6,MNTC,6,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,0.2375,,
CN.CT.06,Corn,CT,1,9,MNTC,6,Tractor 2wd 160 hp,0.922360248,160,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,8,MNTC,6,Tractor 2wd 100 hp,0.475961539,100,0.105769231,,,,,,,,,59.532,0,0,0,,,,,,,
CN.CT.06,Corn,CT,1,7,MNTC,6,Tractor 2wd 160 hp,0.922360248,160,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,11,HRVR,6,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,12,HRVR,6,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,5,MNTC,6,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,4.02,0.3225,
CN.CT.06,Corn,CT,1,3,ESTC,6,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,2,ESTC,6,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,4,ESTC,6,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,11,27,0,0,,,,,,,
CN.CT.06,Corn,CT,1,1,ESTC,6,Tractor 2wd 160 hp,0.537556561,160,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.06,Corn,CT,1,4,MNTR,6,,,,,,,,,,,,,,,,,14.8,5.1,27.2,0,,,
CN.CT.07,Corn,CT,1,10,HRVR,7,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.07,Corn,CT,1,7,HRVC,7,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.07,Corn,CT,1,6,MNTC,7,Tractor 2wd 160 hp,0.281183432,160,0.039053254,,,,,,,,,,,,,,,,,3.48,,
CN.CT.07,Corn,CT,1,9,HRVR,7,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.07,Corn,CT,1,3,MNTR,7,,,,,,,,,,,,,,,,,14.8,5.1,27.2,0,,,
CN.CT.07,Corn,CT,1,3,ESTC,7,Tractor 2wd 175 hp,0.845947266,175,0.107421875,,,,,,,,,127,56,36,0,,,,,,,
CN.CT.07,Corn,CT,1,8,HRVR,7,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.07,Corn,CT,1,4,ESTC,7,Tractor 2wd 175 hp,2.0625,175,0.261904762,,,,,,,,,,,,,,,,,,1.05,
CN.CT.07,Corn,CT,1,5,MNTC,7,Tractor 2wd 175 hp,1.008831522,175,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.07,Corn,CT,1,2,ESTC,7,Tractor 2wd 175 hp,0.587952489,175,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.07,Corn,CT,1,1,ESTC,7,Tractor 2wd 160 hp,0.628571429,160,0.087301587,,,,,,,,,0,0,0,1000,,,,,,,
CN.CT.08,Corn,CT,1,10,HRVR,8,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,11,HRVR,8,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,9,HRVC,8,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,8,MNTC,8,Tractor 2wd 135 hp,0.77824146,135,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,6,ESTC,8,Tractor 2wd 100 hp,0.175739645,100,0.039053254,,,,,,,,,,,,,,,,,3.35,1.3125,
CN.CT.08,Corn,CT,1,12,HRVR,8,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,4,ESTC,8,Tractor 2wd 100 hp,0.283613445,100,0.06302521,,,,,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,5,MNTR,8,,,,,,,,,,,,,,,,,14.8,5.1,0,0,,,
CN.CT.08,Corn,CT,1,7,MNTC,8,Tractor 2wd 100 hp,0.475961539,100,0.105769231,,,,,,,,,65.6,0,0,0,,,,,,,
CN.CT.08,Corn,CT,1,3,ESTC,8,Tractor 2wd 135 hp,0.652587891,135,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.08,Corn,CT,1,1,ESTC,8,Tractor 2wd 100 hp,0.392857143,100,0.087301587,,,,,,,,,0,0,0,500,,,,,,,
CN.CT.08,Corn,CT,1,5,ESTC,8,Tractor 2wd 135 hp,1.591071429,135,0.261904762,,,,,,,,,10,30,20,0,,,,,,,
CN.CT.08,Corn,CT,1,2,ESTC,8,Tractor 2wd 135 hp,0.453563348,135,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,6,MNTC,9,Tractor 2wd 135 hp,0.237248521,135,0.039053254,,,,,,,,,,,,,,,,,0.2375,,
CN.CT.09,Corn,CT,1,8,MNTR,9,,,,,,,,,,,,,,,,,12.792,0,0,0,,,
CN.CT.09,Corn,CT,1,13,HRVR,9,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,11,HRVR,9,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,10,HRVC,9,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,8,MNTC,9,Tractor 2wd 135 hp,0.642548077,135,0.105769231,,,,,,,,,41.9676,0,0,0,,,,,,,
CN.CT.09,Corn,CT,1,12,HRVR,9,Tractor 2wd 160 hp,0.7425,160,0.103125,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,9,MNTC,9,Tractor 2wd 160 hp,0.922360248,160,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,7,MNTC,9,Tractor 2wd 160 hp,0.922360248,160,0.12810559,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,5,MNTC,9,Tractor 2wd 135 hp,0.237248521,135,0.039053254,,,,,,,,,,,,,,,,,4.02,0.3225,
CN.CT.09,Corn,CT,1,4,MNTR,9,,,,,,,,,,,,,,,,,1.998,5.106,0,0,,,
CN.CT.09,Corn,CT,1,4,ESTC,9,Tractor 2wd 160 hp,1.885714286,160,0.261904762,,,,,,,,,7.533,19.251,0,0,,,,,,,
CN.CT.09,Corn,CT,1,3,ESTC,9,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,1,ESTC,9,Tractor 2wd 160 hp,0.537556561,160,0.074660634,,,,,,,,,,,,,,,,,,,
CN.CT.09,Corn,CT,1,2,ESTC,9,Tractor 2wd 160 hp,0.7734375,160,0.107421875,,,,,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,11,MNTC,10,Tractor 2wd 135 hp,1.789955357,135,0.294642857,,,,,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,13,HRVR,10,Tractor 2wd 135 hp,0.522070313,135,0.0859375,,,,,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,8,ESTC,10,Tractor 2wd 135 hp,1.084821429,135,0.178571429,,,,,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,9,MNTC,10,Tractor 2wd 135 hp,1.789955357,135,0.294642857,,,,,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,10,MNTC,10,Tractor 2wd 135 hp,0.456247155,135,0.075102412,,,,,,,,,,,,,,,,,,0.25,
CN.CT.10,Corn,CT,1,6,ESTC,10,Tractor 2wd 135 hp,0.530357143,135,0.087301587,,,,,,,,,111.9905,5,0,0,,,,,,,
CN.CT.10,Corn,CT,1,12,HRVC,10,Combine with Row Header (2wd),3.830357143,390,0.218253968,Single-axle Truck (2 ton),3.382936508,250,0,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,7,ESTC,10,Tractor 2wd 135 hp,0.893382353,135,0.147058824,,,,,,,,,,,,,,,,,,,
CN.CT.10,Corn,CT,1,15,HRVR,10,Tractor 2wd 135 hp,0.737040441,135,0.121323529,,,,,,,,,,,,,,,,,,,
