feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
corn stover,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,reduced tillage,2,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,reduced tillage,2,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,2,1,maintenance,tractor 4wd 205 hp,205,time,0.087301587,hour,acre
corn grain,reduced tillage,2,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,2,1,establishment,tractor 4wd 205 hp,205,time,0.114583333,hour,acre
corn grain,reduced tillage,2,1,establishment,tractor 4wd 205 hp,205,time,0.261904762,hour,acre
corn stover,reduced tillage,2,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,2,1,maintenance,tractor 4wd 205 hp,205,time,0.039053254,hour,acre
corn grain,reduced tillage,2,1,establishment,tractor 4wd 205 hp,205,time,0.161132813,hour,acre
corn grain,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn stover,reduced tillage,3,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,reduced tillage,3,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn stover,reduced tillage,3,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,3,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn grain,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn grain,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.074660634,hour,acre
corn grain,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,reduced tillage,4,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn stover,reduced tillage,4,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,4,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,reduced tillage,4,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,4,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,reduced tillage,4,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,4,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,reduced tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,reduced tillage,4,1,maintenance,tractor 2wd 100 hp,100,time,0.105769231,hour,acre
corn grain,reduced tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.074660634,hour,acre
corn grain,reduced tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn stover,reduced tillage,4,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,5,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn grain,reduced tillage,5,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn stover,reduced tillage,5,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,reduced tillage,5,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,5,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn stover,reduced tillage,5,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,5,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,reduced tillage,5,1,establishment,tractor 2wd 160 hp,160,time,0.074660634,hour,acre
corn grain,reduced tillage,5,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,6,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn stover,reduced tillage,6,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,6,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,reduced tillage,6,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,6,1,maintenance,tractor 2wd 100 hp,100,time,0.105769231,hour,acre
corn grain,reduced tillage,6,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn stover,reduced tillage,6,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,reduced tillage,6,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,6,1,maintenance,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn grain,reduced tillage,6,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,reduced tillage,6,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,reduced tillage,6,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,reduced tillage,6,1,establishment,tractor 2wd 160 hp,160,time,0.074660634,hour,acre
corn stover,reduced tillage,7,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,7,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,7,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn stover,reduced tillage,7,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,7,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn stover,reduced tillage,7,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,7,1,establishment,tractor 2wd 175 hp,175,time,0.261904762,hour,acre
corn grain,reduced tillage,7,1,maintenance,tractor 2wd 175 hp,175,time,0.12810559,hour,acre
corn grain,reduced tillage,7,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
corn grain,reduced tillage,7,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,reduced tillage,8,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,reduced tillage,8,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,8,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,8,1,maintenance,tractor 2wd 135 hp,135,time,0.12810559,hour,acre
corn grain,reduced tillage,8,1,establishment,tractor 2wd 100 hp,100,time,0.039053254,hour,acre
corn stover,reduced tillage,8,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,8,1,establishment,tractor 2wd 100 hp,100,time,0.06302521,hour,acre
corn grain,reduced tillage,8,1,maintenance,tractor 2wd 100 hp,100,time,0.105769231,hour,acre
corn grain,reduced tillage,8,1,establishment,tractor 2wd 135 hp,135,time,0.107421875,hour,acre
corn grain,reduced tillage,8,1,establishment,tractor 2wd 100 hp,100,time,0.087301587,hour,acre
corn grain,reduced tillage,8,1,establishment,tractor 2wd 135 hp,135,time,0.261904762,hour,acre
corn grain,reduced tillage,8,1,establishment,tractor 2wd 135 hp,135,time,0.074660634,hour,acre
corn grain,reduced tillage,9,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn stover,reduced tillage,9,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,reduced tillage,9,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,9,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,9,1,maintenance,tractor 2wd 135 hp,135,time,0.105769231,hour,acre
corn stover,reduced tillage,9,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,9,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,9,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,9,1,maintenance,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn grain,reduced tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.261904762,hour,acre
corn grain,reduced tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,reduced tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.074660634,hour,acre
corn grain,reduced tillage,9,1,establishment,tractor 2wd 160 hp,160,time,0.107421875,hour,acre
corn grain,reduced tillage,10,1,maintenance,tractor 2wd 135 hp,135,time,0.294642857,hour,acre
corn stover,reduced tillage,10,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.178571429,hour,acre
corn grain,reduced tillage,10,1,maintenance,tractor 2wd 135 hp,135,time,0.294642857,hour,acre
corn grain,reduced tillage,10,1,maintenance,tractor 2wd 135 hp,135,time,0.075102412,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,reduced tillage,10,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.147058824,hour,acre
corn stover,reduced tillage,10,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.149321267,hour,acre
corn stover,reduced tillage,10,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.149321267,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.234375,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.234375,hour,acre
corn grain,reduced tillage,10,1,establishment,tractor 2wd 135 hp,135,time,0.075102412,hour,acre
corn grain,reduced tillage,11,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
corn stover,reduced tillage,11,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,11,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,11,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,reduced tillage,11,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn stover,reduced tillage,11,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn grain,reduced tillage,11,1,establishment,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
corn grain,reduced tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.178571429,hour,acre
corn grain,reduced tillage,11,1,maintenance,tractor 2wd 205 hp,205,time,0.12810559,hour,acre
corn grain,reduced tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.081845238,hour,acre
corn stover,reduced tillage,11,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,11,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn grain,reduced tillage,12,1,maintenance,tractor 2wd 85 hp,85,time,0.039053254,hour,acre
corn stover,reduced tillage,12,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn stover,reduced tillage,12,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,reduced tillage,12,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn grain,reduced tillage,12,1,establishment,tractor 2wd 135 hp,135,time,0.038823529,hour,acre
corn grain,reduced tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.261904762,hour,acre
corn grain,reduced tillage,12,1,maintenance,tractor 2wd 135 hp,135,time,0.12810559,hour,acre
corn grain,reduced tillage,12,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,12,1,establishment,tractor 2wd 85 hp,85,time,0.087301587,hour,acre
corn grain,reduced tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.261904762,hour,acre
corn grain,reduced tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
corn grain,reduced tillage,12,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
corn stover,reduced tillage,13,1,harvest,tractor 2wd 135 hp,135,time,0.0859375,hour,acre
corn stover,reduced tillage,13,1,harvest,tractor 2wd 160 hp,160,time,0.103125,hour,acre
corn stover,reduced tillage,13,1,harvest,tractor 2wd 135 hp,135,time,0.121323529,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,reduced tillage,13,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
corn grain,reduced tillage,13,1,maintenance,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.134803922,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.1,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.134803922,hour,acre
corn grain,reduced tillage,13,1,harvest,combine with row header (2wd),390,time,0.218253968,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.039053254,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 135 hp,135,time,0.087301587,hour,acre
corn grain,reduced tillage,13,1,establishment,tractor 2wd 160 hp,160,time,0.163690476,hour,acre
cotton,reduced tillage,3,1,harvest,cotton picker,390,time,0.286458333,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 175 hp,175,time,0.12810559,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 175 hp,175,time,0.12810559,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 175 hp,175,time,0.12810559,hour,acre
cotton,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.087301587,hour,acre
cotton,reduced tillage,3,1,establishment,tractor 2wd 175 hp,175,time,0.06302521,hour,acre
cotton,reduced tillage,3,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
cotton,reduced tillage,3,1,establishment,tractor 2wd 160 hp,160,time,0.1,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,3,1,establishment,tractor 2wd 175 hp,175,time,0.074660634,hour,acre
cotton,reduced tillage,3,1,establishment,tractor 2wd 175 hp,175,time,0.107421875,hour,acre
cotton,reduced tillage,3,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
cotton,reduced tillage,4,1,establishment,tractor 2wd 160 hp,160,time,0.147321429,hour,acre
cotton,reduced tillage,4,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
cotton,reduced tillage,4,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
cotton,reduced tillage,4,1,maintenance,tractor 2wd 160 hp,160,time,0.12810559,hour,acre
cotton,reduced tillage,4,1,maintenance,tractor 2wd 160 hp,160,time,0.039053254,hour,acre
