feedstock,tillage_type,equipment_group,rotation_year,activity,equipment_name,equipment_horsepower,resource,rate,unit_numerator,unit_denominator
miscanthus,reduced tillage,1,1,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,1,establishment,planting - miscanthus,,diesel,2.409,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.453563348,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
miscanthus,reduced tillage,1,1,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
miscanthus,reduced tillage,1,2,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,2,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
miscanthus,reduced tillage,1,2,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,3,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,3,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,3,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,3,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,4,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,4,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,4,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,5,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,5,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,5,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,5,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,6,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,6,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,6,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,6,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,7,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,7,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,7,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,8,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,8,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,8,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,8,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,9,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,9,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,9,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,9,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,10,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,10,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,10,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,11,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,11,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,11,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,11,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,12,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,12,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,12,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,12,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,13,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,13,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,13,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,14,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,14,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,14,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
miscanthus,reduced tillage,1,14,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,15,harvest,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
miscanthus,reduced tillage,1,15,harvest,tractor 2wd 135 hp,135,diesel,0.737040441,gallon,acre
miscanthus,reduced tillage,1,15,harvest,tractor 2wd 160 hp,160,diesel,0.7425,gallon,acre
miscanthus,reduced tillage,1,15,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.436840062,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 85 hp,85,diesel,1.461428571,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,reduced tillage,1,1,establishment,refrigerated truck,,diesel,0.465,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 85 hp,85,diesel,0.591530612,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.545955882,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,3.48046875,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 135 hp,135,diesel,0.8353125,gallon,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,diesel,0.133171598,gallon,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 135 hp,135,diesel,1.789955357,gallon,acre
willow,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,4,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,4,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,7,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,7,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,10,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,10,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,13,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,13,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,16,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,16,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,16,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,19,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,19,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,19,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,22,maintenance,tractor 2wd 55 hp,55,diesel,0.143533163,gallon,acre
willow,reduced tillage,1,22,harvest,tractor 2wd 150 hp,300,diesel,9.246704313,gallon,acre
willow,reduced tillage,1,22,harvest,forage harvester,600,diesel,11.74058757,gallon,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 160 hp,160,diesel,2.880523732,gallon,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,nitrogen,150,pound,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,16,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,19,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
willow,reduced tillage,1,22,maintenance,tractor 2wd 55 hp,55,nitrogen,45,pound,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,p2o5,60,pound,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,p2o5,62,pound,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,16,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,19,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
willow,reduced tillage,1,22,maintenance,tractor 2wd 55 hp,55,p2o5,20,pound,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,k2o,120,pound,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,k2o,50,pound,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,16,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,19,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
willow,reduced tillage,1,22,maintenance,tractor 2wd 55 hp,55,k2o,45,pound,acre
biomass sorghum,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,lime,2000,pound,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,lime,2000,pound,acre
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,3,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,5,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,6,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,8,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,9,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,11,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,12,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,14,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,15,maintenance,tractor 2wd 55 hp,55,nitrogen,9,pound,dry short ton
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,3,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,5,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,6,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,8,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,9,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,11,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,12,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,14,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,15,maintenance,tractor 2wd 55 hp,55,p2o5,1.5,pound,dry short ton
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,3,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,4,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,5,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,6,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,7,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,8,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,9,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,10,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,11,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,12,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,13,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,14,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
miscanthus,reduced tillage,1,15,maintenance,tractor 2wd 55 hp,55,k2o,8,pound,dry short ton
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 55 hp,55,herbicide,1.375,pound,acre
biomass sorghum,reduced tillage,1,1,maintenance,tractor 2wd 55 hp,55,herbicide,0.988,pound,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,2.242,pound,acre
miscanthus,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,2.25,pound,acre
miscanthus,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,herbicide,2.014,pound,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,1.709375,pound,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,0.75,pound,acre
willow,reduced tillage,1,1,establishment,tractor 2wd 55 hp,55,herbicide,0.75,pound,acre
willow,reduced tillage,1,2,maintenance,tractor 2wd 55 hp,55,herbicide,0.75,pound,acre
corn stover,conventional tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
corn stover,no tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
corn stover,reduced tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
wheat straw,conventional tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
wheat straw,no tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
wheat straw,reduced tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,2,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,3,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,4,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,5,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,6,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,7,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,8,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,9,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
switchgrass,no tillage,1,10,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,1,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,2,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,2,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,3,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,3,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,4,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,4,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,5,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,5,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,6,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,6,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,7,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,7,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,8,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,8,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,9,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,9,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,10,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,10,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,11,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,11,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,12,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,12,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,13,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,13,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,14,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,14,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,conventional tillage,1,15,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
miscanthus,reduced tillage,1,15,loading,tractor 2wd 143 hp,143,time,0.017361,hour,dry short ton
