feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,55101,55079,north central,harvested,1.4,dry short ton,
forest whole tree,no tillage,55103,55025,north central,harvested,88.4,dry short ton,
forest whole tree,no tillage,55105,55079,north central,harvested,13.2,dry short ton,
forest whole tree,no tillage,55107,29217,north central,harvested,386.1,dry short ton,
forest whole tree,no tillage,55109,27053,north central,harvested,70.7,dry short ton,
forest whole tree,no tillage,55111,55025,north central,harvested,75.5,dry short ton,
forest whole tree,no tillage,55113,19083,north central,harvested,336.2,dry short ton,
forest whole tree,no tillage,55115,29027,north central,harvested,86.9,dry short ton,
forest whole tree,no tillage,55117,55079,north central,harvested,19.8,dry short ton,
forest whole tree,no tillage,55119,19109,north central,harvested,347.3,dry short ton,
forest whole tree,no tillage,55121,19061,north central,harvested,90,dry short ton,
forest whole tree,no tillage,55123,19183,north central,harvested,110.9,dry short ton,
forest whole tree,no tillage,55125,18171,north central,harvested,196.6,dry short ton,
forest whole tree,no tillage,55127,55025,north central,harvested,3.1,dry short ton,
forest whole tree,no tillage,55129,19045,north central,harvested,401.2,dry short ton,
forest whole tree,no tillage,55131,55079,north central,harvested,5.7,dry short ton,
forest whole tree,no tillage,55133,55025,north central,harvested,11.1,dry short ton,
forest whole tree,no tillage,55135,17113,north central,harvested,107.6,dry short ton,
forest whole tree,no tillage,55137,55025,north central,harvested,101.4,dry short ton,
forest whole tree,no tillage,55139,55025,north central,harvested,45.3,dry short ton,
forest whole tree,no tillage,55141,29021,north central,harvested,141.6,dry short ton,
forest whole tree,no tillage,56001,38049,inland west,harvested,8179.8,dry short ton,
forest whole tree,no tillage,56007,08031,inland west,harvested,8490,dry short ton,
forest whole tree,no tillage,56009,38049,inland west,harvested,2007.1,dry short ton,
forest whole tree,no tillage,56019,40139,inland west,harvested,3451.2,dry short ton,
forest whole tree,no tillage,56029,08063,inland west,harvested,3724.2,dry short ton,
forest whole tree,no tillage,56033,08031,inland west,harvested,3033.3,dry short ton,
forest whole tree,no tillage,56035,53071,inland west,harvested,3542.1,dry short ton,
forest whole tree,no tillage,56041,08031,inland west,harvested,3055.7,dry short ton,
forest whole tree,no tillage,56045,08031,inland west,harvested,1475.1,dry short ton,
forest whole tree,no tillage,21221,19033,northeast,production,21489.1,dry short ton,
forest whole tree,no tillage,21223,39061,northeast,production,83,dry short ton,
forest whole tree,no tillage,21227,47037,northeast,production,844.3,dry short ton,
forest whole tree,no tillage,21231,19183,northeast,production,7366.7,dry short ton,
forest whole tree,no tillage,21237,05063,northeast,production,8736.3,dry short ton,
forest whole tree,no tillage,22001,48201,south,production,15985.4,dry short ton,
forest whole tree,no tillage,22003,22043,south,production,131112.2,dry short ton,
forest whole tree,no tillage,22009,28001,south,production,10685.3,dry short ton,
forest whole tree,no tillage,22011,22043,south,production,325044,dry short ton,
forest whole tree,no tillage,22013,22043,south,production,60679.4,dry short ton,
forest whole tree,no tillage,22015,48037,south,production,100679.2,dry short ton,
forest whole tree,no tillage,22017,48037,south,production,92199.1,dry short ton,
forest whole tree,no tillage,22019,48245,south,production,34588.5,dry short ton,
forest whole tree,no tillage,22021,22043,south,production,42011.7,dry short ton,
forest whole tree,no tillage,22025,22043,south,production,2860.3,dry short ton,
forest whole tree,no tillage,22027,05003,south,production,194045.5,dry short ton,
forest whole tree,no tillage,22031,01073,south,production,71239.7,dry short ton,
forest whole tree,no tillage,22033,22005,south,production,26873.3,dry short ton,
forest whole tree,no tillage,22037,28001,south,production,13972.3,dry short ton,
forest whole tree,no tillage,22039,22043,south,production,11723.1,dry short ton,
forest whole tree,no tillage,22043,22043,south,production,35039.9,dry short ton,
forest whole tree,no tillage,22049,22043,south,production,92622.3,dry short ton,
forest whole tree,no tillage,22053,48245,south,production,11816.2,dry short ton,
forest whole tree,no tillage,22059,22043,south,production,122307.9,dry short ton,
forest whole tree,no tillage,22061,05003,south,production,55867.6,dry short ton,
forest whole tree,no tillage,22063,22089,south,production,57817.3,dry short ton,
forest whole tree,no tillage,22067,05003,south,production,26331.6,dry short ton,
forest whole tree,no tillage,22069,22043,south,production,126361.3,dry short ton,
forest whole tree,no tillage,22073,05003,south,production,54622.4,dry short ton,
forest whole tree,no tillage,22079,22043,south,production,100854.5,dry short ton,
forest whole tree,no tillage,22081,22043,south,production,29841.6,dry short ton,
forest whole tree,no tillage,22083,28001,south,production,774,dry short ton,
forest whole tree,no tillage,22085,22043,south,production,89175,dry short ton,
forest whole tree,no tillage,22091,22089,south,production,73117,dry short ton,
forest whole tree,no tillage,22097,22005,south,production,10735.2,dry short ton,
forest whole tree,no tillage,22103,22005,south,production,43952.4,dry short ton,
forest whole tree,no tillage,22105,22089,south,production,21578.6,dry short ton,
forest whole tree,no tillage,22111,05003,south,production,89246.1,dry short ton,
forest whole tree,no tillage,22115,22043,south,production,137696.6,dry short ton,
forest whole tree,no tillage,22117,22089,south,production,76110.4,dry short ton,
forest whole tree,no tillage,22119,47157,south,production,61476.5,dry short ton,
forest whole tree,no tillage,22125,22043,south,production,6366.5,dry short ton,
forest whole tree,no tillage,22127,22043,south,production,160119.6,dry short ton,
forest whole tree,no tillage,23003,25003,northeast,production,97710.7,dry short ton,
forest whole tree,no tillage,23005,25003,northeast,production,3978.6,dry short ton,
forest whole tree,no tillage,23007,25009,northeast,production,18627.1,dry short ton,
forest whole tree,no tillage,23009,36117,northeast,production,59148.8,dry short ton,
forest whole tree,no tillage,23011,25017,northeast,production,11790.9,dry short ton,
forest whole tree,no tillage,23013,36117,northeast,production,2059.5,dry short ton,
forest whole tree,no tillage,23015,36047,northeast,production,5460.4,dry short ton,
forest whole tree,no tillage,23017,25009,northeast,production,13617.2,dry short ton,
forest whole tree,no tillage,23019,36117,northeast,production,68684.9,dry short ton,
forest whole tree,no tillage,23021,25003,northeast,production,86189.1,dry short ton,
forest whole tree,no tillage,23023,36047,northeast,production,4047.8,dry short ton,
forest whole tree,no tillage,23025,25003,northeast,production,71519.9,dry short ton,
forest whole tree,no tillage,23027,25017,northeast,production,19154.1,dry short ton,
forest whole tree,no tillage,23029,25003,northeast,production,62657.5,dry short ton,
forest whole tree,no tillage,23031,25009,northeast,production,60257.3,dry short ton,
forest whole tree,no tillage,24001,36085,northeast,production,1205,dry short ton,
forest whole tree,no tillage,24015,42041,northeast,production,19668.8,dry short ton,
forest whole tree,no tillage,24017,37019,northeast,production,26801.3,dry short ton,
forest whole tree,no tillage,24019,25017,northeast,production,14.6,dry short ton,
forest whole tree,no tillage,24023,36085,northeast,production,43137.6,dry short ton,
forest whole tree,no tillage,24025,42041,northeast,production,834.4,dry short ton,
forest whole tree,no tillage,24029,26091,northeast,production,995.4,dry short ton,
forest whole tree,no tillage,24043,42041,northeast,production,32630.4,dry short ton,
forest whole tree,no tillage,24045,42049,northeast,production,20528.8,dry short ton,
forest whole tree,no tillage,24047,39061,northeast,production,21627.1,dry short ton,
forest whole tree,no tillage,25001,25003,northeast,production,6240.7,dry short ton,
forest whole tree,no tillage,25003,25003,northeast,production,157.2,dry short ton,
forest whole tree,no tillage,25005,25009,northeast,production,635.2,dry short ton,
forest whole tree,no tillage,25007,25009,northeast,production,312,dry short ton,
forest whole tree,no tillage,25009,25009,northeast,production,488.5,dry short ton,
forest whole tree,no tillage,25011,25003,northeast,production,635.2,dry short ton,
forest whole tree,no tillage,25013,25003,northeast,production,147.5,dry short ton,
forest whole tree,no tillage,25017,25017,northeast,production,635.2,dry short ton,
forest whole tree,no tillage,25021,25009,northeast,production,720.4,dry short ton,
forest whole tree,no tillage,25023,25009,northeast,production,3168.1,dry short ton,
forest whole tree,no tillage,25027,25017,northeast,production,2337.1,dry short ton,
forest whole tree,no tillage,26001,39139,north central,production,11147,dry short ton,
forest whole tree,no tillage,26003,19183,north central,production,33821.1,dry short ton,
forest whole tree,no tillage,26007,19061,north central,production,33398.7,dry short ton,
forest whole tree,no tillage,26009,17075,north central,production,20688.2,dry short ton,
forest whole tree,no tillage,26011,19045,north central,production,11247.7,dry short ton,
forest whole tree,no tillage,26013,19193,north central,production,14996,dry short ton,
forest whole tree,no tillage,26015,26159,north central,production,6917.7,dry short ton,
forest whole tree,no tillage,26017,17197,north central,production,5548.2,dry short ton,
forest whole tree,no tillage,26019,29175,north central,production,9703.2,dry short ton,
forest whole tree,no tillage,26021,26159,north central,production,2069.4,dry short ton,
forest whole tree,no tillage,26023,26091,north central,production,1044.4,dry short ton,
forest whole tree,no tillage,26025,26091,north central,production,8377.8,dry short ton,
forest whole tree,no tillage,26027,18085,north central,production,9805.6,dry short ton,
forest whole tree,no tillage,26029,39061,north central,production,7490.5,dry short ton,
forest whole tree,no tillage,26031,17099,north central,production,54549,dry short ton,
forest whole tree,no tillage,26033,18065,north central,production,46690.8,dry short ton,
forest whole tree,no tillage,26035,39061,north central,production,7706.6,dry short ton,
forest whole tree,no tillage,26037,19099,north central,production,4348.8,dry short ton,
forest whole tree,no tillage,26039,17119,north central,production,3401.4,dry short ton,
forest whole tree,no tillage,26041,29175,north central,production,40860.7,dry short ton,
forest whole tree,no tillage,26043,17113,north central,production,12672,dry short ton,
forest whole tree,no tillage,26045,26091,north central,production,5160.6,dry short ton,
forest whole tree,no tillage,26047,39139,north central,production,9129.8,dry short ton,
forest whole tree,no tillage,26049,26099,north central,production,6490.1,dry short ton,
forest whole tree,no tillage,26051,19033,north central,production,15199,dry short ton,
forest whole tree,no tillage,26053,39061,north central,production,44259.9,dry short ton,
forest whole tree,no tillage,26055,26091,north central,production,12622.4,dry short ton,
forest whole tree,no tillage,26057,19061,north central,production,2794.1,dry short ton,
forest whole tree,no tillage,26059,26091,north central,production,718.1,dry short ton,
forest whole tree,no tillage,26061,27063,north central,production,11641.7,dry short ton,
forest whole tree,no tillage,26063,39061,north central,production,13039.3,dry short ton,
forest whole tree,no tillage,26067,42049,north central,production,1448.6,dry short ton,
forest whole tree,no tillage,26069,17197,north central,production,13863,dry short ton,
forest whole tree,no tillage,26071,17113,north central,production,18289.5,dry short ton,
forest whole tree,no tillage,26073,27053,north central,production,5401.8,dry short ton,
forest whole tree,no tillage,26075,26091,north central,production,5104.5,dry short ton,
forest whole tree,no tillage,26077,26159,north central,production,2920.1,dry short ton,
forest whole tree,no tillage,26079,19183,north central,production,8569,dry short ton,
forest whole tree,no tillage,26081,26159,north central,production,9326.9,dry short ton,
forest whole tree,no tillage,26083,17075,north central,production,59.9,dry short ton,
forest whole tree,no tillage,26085,21059,north central,production,6701.5,dry short ton,
forest whole tree,no tillage,26087,26099,north central,production,14913.4,dry short ton,
forest whole tree,no tillage,26089,18171,north central,production,2157.7,dry short ton,
forest whole tree,no tillage,26091,26091,north central,production,324,dry short ton,
forest whole tree,no tillage,26093,26099,north central,production,3451.3,dry short ton,
forest whole tree,no tillage,26095,26091,north central,production,16282.4,dry short ton,
