feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest residues,no tillage,45029,45003,south,harvested,12802.7,dry short ton,
forest residues,no tillage,45031,36047,south,harvested,2777.4,dry short ton,
forest residues,no tillage,45033,13115,south,harvested,1281.7,dry short ton,
forest residues,no tillage,45035,45049,south,harvested,3317.6,dry short ton,
forest residues,no tillage,45037,45003,south,harvested,4839,dry short ton,
forest residues,no tillage,45039,45003,south,harvested,10781.8,dry short ton,
forest residues,no tillage,45041,01071,south,harvested,6922.7,dry short ton,
forest residues,no tillage,45043,47039,south,harvested,5563.7,dry short ton,
forest residues,no tillage,45045,45045,south,harvested,3163.2,dry short ton,
forest residues,no tillage,45047,45003,south,harvested,3142.1,dry short ton,
forest residues,no tillage,45049,45049,south,harvested,5438.9,dry short ton,
forest residues,no tillage,45051,37019,south,harvested,8686.1,dry short ton,
forest residues,no tillage,45053,45049,south,harvested,4164.8,dry short ton,
forest residues,no tillage,45055,34017,south,harvested,6820.1,dry short ton,
forest residues,no tillage,45057,34017,south,harvested,6768.6,dry short ton,
forest residues,no tillage,45059,45003,south,harvested,6318.5,dry short ton,
forest residues,no tillage,45061,21059,south,harvested,1806.4,dry short ton,
forest residues,no tillage,45063,45003,south,harvested,7566.2,dry short ton,
forest residues,no tillage,45065,45045,south,harvested,1885.9,dry short ton,
forest residues,no tillage,45067,42007,south,harvested,2982.2,dry short ton,
forest residues,no tillage,45069,01071,south,harvested,3159.1,dry short ton,
forest residues,no tillage,45071,45045,south,harvested,5301,dry short ton,
forest residues,no tillage,45073,45045,south,harvested,3944.1,dry short ton,
forest residues,no tillage,45075,45003,south,harvested,7362.4,dry short ton,
forest residues,no tillage,45077,45045,south,harvested,3299.5,dry short ton,
forest residues,no tillage,45079,45003,south,harvested,3250.3,dry short ton,
forest residues,no tillage,45081,45003,south,harvested,1039.4,dry short ton,
forest residues,no tillage,45083,45045,south,harvested,2572.5,dry short ton,
forest residues,no tillage,45085,13115,south,harvested,3609.7,dry short ton,
forest residues,no tillage,45087,45045,south,harvested,2902.9,dry short ton,
forest residues,no tillage,45089,21191,south,harvested,7371.2,dry short ton,
forest residues,no tillage,45091,45045,south,harvested,5161.9,dry short ton,
forest residues,no tillage,46033,40139,north central,harvested,8013.5,dry short ton,
forest residues,no tillage,46035,19061,north central,harvested,205.7,dry short ton,
forest residues,no tillage,46047,40139,north central,harvested,452.7,dry short ton,
forest residues,no tillage,46071,19193,north central,harvested,361.3,dry short ton,
forest residues,no tillage,46073,19083,north central,harvested,37.9,dry short ton,
forest residues,no tillage,46081,08063,north central,harvested,12796.9,dry short ton,
forest residues,no tillage,46093,19193,north central,harvested,1564.9,dry short ton,
forest residues,no tillage,46097,19061,north central,harvested,68.6,dry short ton,
forest residues,no tillage,46099,19193,north central,harvested,262.3,dry short ton,
forest residues,no tillage,46101,19099,north central,harvested,75,dry short ton,
forest residues,no tillage,46103,27063,north central,harvested,19338,dry short ton,
forest residues,no tillage,46111,19183,north central,harvested,604.4,dry short ton,
forest residues,no tillage,46127,19193,north central,harvested,129.1,dry short ton,
forest residues,no tillage,47001,28151,northeast,harvested,1016.4,dry short ton,
forest residues,no tillage,47003,47037,northeast,harvested,2009.3,dry short ton,
forest residues,no tillage,47005,47039,northeast,harvested,1495.8,dry short ton,
forest residues,no tillage,47007,13213,northeast,harvested,1671.6,dry short ton,
forest residues,no tillage,47009,39151,northeast,harvested,549.3,dry short ton,
forest residues,no tillage,47011,13115,northeast,harvested,629.8,dry short ton,
forest residues,no tillage,47013,01071,northeast,harvested,314.4,dry short ton,
forest residues,no tillage,47015,01071,northeast,harvested,342.7,dry short ton,
forest residues,no tillage,47017,47039,northeast,harvested,1472.3,dry short ton,
forest residues,no tillage,47019,36085,northeast,harvested,186.7,dry short ton,
forest residues,no tillage,47021,47037,northeast,harvested,606.4,dry short ton,
forest residues,no tillage,47023,47039,northeast,harvested,909.2,dry short ton,
forest residues,no tillage,47025,12105,northeast,harvested,1173,dry short ton,
forest residues,no tillage,47027,47037,northeast,harvested,361.6,dry short ton,
forest residues,no tillage,47029,28151,northeast,harvested,214.3,dry short ton,
forest residues,no tillage,47031,47037,northeast,harvested,788.7,dry short ton,
forest residues,no tillage,47035,19183,northeast,harvested,2737.2,dry short ton,
forest residues,no tillage,47037,47037,northeast,harvested,458.7,dry short ton,
forest residues,no tillage,47039,47039,northeast,harvested,1150,dry short ton,
forest residues,no tillage,47041,01071,northeast,harvested,1089.4,dry short ton,
forest residues,no tillage,47043,47039,northeast,harvested,1789.8,dry short ton,
forest residues,no tillage,47045,47157,northeast,harvested,172.7,dry short ton,
forest residues,no tillage,47047,47157,northeast,harvested,3332.6,dry short ton,
forest residues,no tillage,47049,01071,northeast,harvested,2362.9,dry short ton,
forest residues,no tillage,47051,01083,northeast,harvested,1639.9,dry short ton,
forest residues,no tillage,47053,47039,northeast,harvested,543.2,dry short ton,
forest residues,no tillage,47055,01083,northeast,harvested,828.2,dry short ton,
forest residues,no tillage,47057,13213,northeast,harvested,74.5,dry short ton,
forest residues,no tillage,47059,39061,northeast,harvested,1400.6,dry short ton,
forest residues,no tillage,47061,01071,northeast,harvested,2417.1,dry short ton,
forest residues,no tillage,47063,39151,northeast,harvested,185.7,dry short ton,
forest residues,no tillage,47065,13213,northeast,harvested,1226.9,dry short ton,
forest residues,no tillage,47067,13115,northeast,harvested,223,dry short ton,
forest residues,no tillage,47069,47157,northeast,harvested,3462.4,dry short ton,
forest residues,no tillage,47071,47039,northeast,harvested,2416.9,dry short ton,
forest residues,no tillage,47073,01067,northeast,harvested,303.3,dry short ton,
forest residues,no tillage,47075,47157,northeast,harvested,2272.5,dry short ton,
forest residues,no tillage,47077,47039,northeast,harvested,2861.7,dry short ton,
forest residues,no tillage,47079,47039,northeast,harvested,2349.7,dry short ton,
forest residues,no tillage,47081,47039,northeast,harvested,3801.8,dry short ton,
forest residues,no tillage,47083,47039,northeast,harvested,525,dry short ton,
forest residues,no tillage,47085,47039,northeast,harvested,1803.1,dry short ton,
forest residues,no tillage,47087,47037,northeast,harvested,165,dry short ton,
forest residues,no tillage,47089,21059,northeast,harvested,277.2,dry short ton,
forest residues,no tillage,47091,17197,northeast,harvested,67.9,dry short ton,
forest residues,no tillage,47093,05003,northeast,harvested,960,dry short ton,
forest residues,no tillage,47095,05003,northeast,harvested,66.8,dry short ton,
forest residues,no tillage,47097,47157,northeast,harvested,216.6,dry short ton,
forest residues,no tillage,47099,47039,northeast,harvested,1664,dry short ton,
forest residues,no tillage,47101,47039,northeast,harvested,676,dry short ton,
forest residues,no tillage,47103,01083,northeast,harvested,1301.7,dry short ton,
forest residues,no tillage,47105,13213,northeast,harvested,511.6,dry short ton,
forest residues,no tillage,47107,13213,northeast,harvested,1740.8,dry short ton,
forest residues,no tillage,47109,47039,northeast,harvested,3505.8,dry short ton,
forest residues,no tillage,47113,47039,northeast,harvested,3138.6,dry short ton,
forest residues,no tillage,47115,01071,northeast,harvested,3568.7,dry short ton,
forest residues,no tillage,47117,47037,northeast,harvested,1867.8,dry short ton,
forest residues,no tillage,47119,47039,northeast,harvested,2694.9,dry short ton,
forest residues,no tillage,47121,13213,northeast,harvested,423.8,dry short ton,
forest residues,no tillage,47123,13213,northeast,harvested,764.3,dry short ton,
forest residues,no tillage,47125,47037,northeast,harvested,1751,dry short ton,
forest residues,no tillage,47129,39061,northeast,harvested,2621.5,dry short ton,
forest residues,no tillage,47131,47039,northeast,harvested,1545.2,dry short ton,
forest residues,no tillage,47133,13115,northeast,harvested,507.5,dry short ton,
forest residues,no tillage,47135,47039,northeast,harvested,1641.2,dry short ton,
forest residues,no tillage,47137,01071,northeast,harvested,446.9,dry short ton,
forest residues,no tillage,47139,13115,northeast,harvested,227,dry short ton,
forest residues,no tillage,47141,01067,northeast,harvested,1414,dry short ton,
forest residues,no tillage,47143,13213,northeast,harvested,658.9,dry short ton,
forest residues,no tillage,47145,13213,northeast,harvested,280.4,dry short ton,
forest residues,no tillage,47147,47037,northeast,harvested,59.4,dry short ton,
forest residues,no tillage,47149,01071,northeast,harvested,3254.6,dry short ton,
forest residues,no tillage,47151,42049,northeast,harvested,1789.4,dry short ton,
forest residues,no tillage,47153,01071,northeast,harvested,3200.4,dry short ton,
forest residues,no tillage,47155,01071,northeast,harvested,1377.5,dry short ton,
forest residues,no tillage,47157,47157,northeast,harvested,1279.8,dry short ton,
forest residues,no tillage,47159,47037,northeast,harvested,673.9,dry short ton,
forest residues,no tillage,47161,47037,northeast,harvested,1345.3,dry short ton,
forest residues,no tillage,47163,12023,northeast,harvested,346.3,dry short ton,
forest residues,no tillage,47165,47037,northeast,harvested,635.3,dry short ton,
forest residues,no tillage,47167,47157,northeast,harvested,450.8,dry short ton,
forest residues,no tillage,47169,47037,northeast,harvested,617.3,dry short ton,
forest residues,no tillage,47171,47039,northeast,harvested,258.8,dry short ton,
forest residues,no tillage,47173,17113,northeast,harvested,4.6,dry short ton,
forest residues,no tillage,47175,01071,northeast,harvested,959.1,dry short ton,
forest residues,no tillage,47177,47037,northeast,harvested,766.6,dry short ton,
forest residues,no tillage,47179,01071,northeast,harvested,69,dry short ton,
forest residues,no tillage,47181,01083,northeast,harvested,4625.1,dry short ton,
forest residues,no tillage,47183,47039,northeast,harvested,2512.3,dry short ton,
forest residues,no tillage,47185,01071,northeast,harvested,1339.1,dry short ton,
forest residues,no tillage,47187,01083,northeast,harvested,1973.9,dry short ton,
forest residues,no tillage,47189,47037,northeast,harvested,2126.1,dry short ton,
forest residues,no tillage,48001,29021,south,harvested,6494.5,dry short ton,
forest residues,no tillage,48005,47157,south,harvested,7081.8,dry short ton,
forest residues,no tillage,48037,48037,south,harvested,2876.8,dry short ton,
forest residues,no tillage,48063,48037,south,harvested,975.8,dry short ton,
forest residues,no tillage,48067,48037,south,harvested,6882.9,dry short ton,
forest residues,no tillage,48071,48201,south,harvested,471.6,dry short ton,
forest residues,no tillage,48073,05107,south,harvested,7163.2,dry short ton,
forest residues,no tillage,48159,48037,south,harvested,2959.7,dry short ton,
forest residues,no tillage,48183,48037,south,harvested,142.7,dry short ton,
forest residues,no tillage,48185,48201,south,harvested,2249.9,dry short ton,
forest residues,no tillage,48199,48291,south,harvested,7947,dry short ton,
forest residues,no tillage,48201,48201,south,harvested,2994.2,dry short ton,
forest residues,no tillage,48203,48037,south,harvested,5411.7,dry short ton,
forest residues,no tillage,48213,48439,south,harvested,2037.4,dry short ton,
forest residues,no tillage,48225,48339,south,harvested,4433.5,dry short ton,
forest residues,no tillage,48241,48291,south,harvested,10381.3,dry short ton,
