feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator,source_lon,source_lat,destination_lon,destination_lat
forest whole tree,no tillage,45033,13115,south,production,5646.00000,dry short ton,,-79.39149,34.42611,-85.19449,34.33305
forest whole tree,no tillage,45035,45049,south,production,18817.80000,dry short ton,,-80.42740,33.07675,-81.10284,32.78904
forest whole tree,no tillage,45037,45003,south,production,25680.40000,dry short ton,,-81.94727,33.75445,-81.66299,33.53640
forest whole tree,no tillage,45039,45003,south,production,49716.20000,dry short ton,,-81.07793,34.37370,-81.66299,33.53640
forest whole tree,no tillage,45041,01071,south,production,36951.60000,dry short ton,,-79.75258,34.04157,-86.03201,34.72746
forest whole tree,no tillage,45043,47039,south,production,22431.30000,dry short ton,,-79.33324,33.41582,-88.11233,35.61490
forest whole tree,no tillage,45045,45045,south,production,16543.80000,dry short ton,,-82.35150,34.84981,-82.35150,34.84981
forest whole tree,no tillage,45047,45003,south,production,28977.50000,dry short ton,,-82.07984,34.18234,-81.66299,33.53640
forest whole tree,no tillage,45049,45049,south,production,25869.40000,dry short ton,,-81.10284,32.78904,-81.10284,32.78904
forest whole tree,no tillage,45051,37019,south,production,46315.00000,dry short ton,,-78.97292,33.93451,-78.24417,34.06233
forest whole tree,no tillage,45053,45049,south,production,28348.00000,dry short ton,,-81.01062,32.39324,-81.10284,32.78904
forest whole tree,no tillage,45055,34017,south,production,24059.60000,dry short ton,,-80.55643,34.34161,-74.06883,40.73313
forest whole tree,no tillage,45057,34017,south,production,27816.10000,dry short ton,,-80.69467,34.76705,-74.06883,40.73313
forest whole tree,no tillage,45059,45003,south,production,36210.60000,dry short ton,,-81.98594,34.49401,-81.66299,33.53640
forest whole tree,no tillage,45061,21059,south,production,10271.80000,dry short ton,,-80.31746,34.15954,-87.06911,37.74564
forest whole tree,no tillage,45063,45003,south,production,28745.90000,dry short ton,,-81.28320,33.92485,-81.66299,33.53640
forest whole tree,no tillage,45065,45045,south,production,35717.50000,dry short ton,,-82.23451,33.83570,-82.35150,34.84981
forest whole tree,no tillage,45067,42007,south,production,23358.00000,dry short ton,,-79.42299,33.99745,-80.33359,40.66659
forest whole tree,no tillage,45069,01071,south,production,17317.60000,dry short ton,,-79.65619,34.55250,-86.03201,34.72746
forest whole tree,no tillage,45071,45045,south,production,24310.60000,dry short ton,,-81.62332,34.30232,-82.35150,34.84981
forest whole tree,no tillage,45073,45045,south,production,34753.70000,dry short ton,,-83.10667,34.76402,-82.35150,34.84981
forest whole tree,no tillage,45075,45003,south,production,33208.10000,dry short ton,,-80.80849,33.44202,-81.66299,33.53640
forest whole tree,no tillage,05125,18065,south,production,75334.80000,dry short ton,,-92.66022,34.63506,-85.38839,39.93190
forest whole tree,no tillage,05127,08063,south,production,4107.00000,dry short ton,,-94.07851,34.88347,-102.60183,39.30621
forest whole tree,no tillage,05129,27063,south,production,647.00000,dry short ton,,-92.67955,35.91645,-95.15387,43.67422
forest whole tree,no tillage,05131,22043,south,production,16714.30000,dry short ton,,-94.23415,35.19073,-92.56194,31.59215
forest whole tree,no tillage,05133,48037,south,production,11521.00000,dry short ton,,-94.26970,33.97178,-94.39487,33.47649
forest whole tree,no tillage,05135,05063,south,production,1578.20000,dry short ton,,-91.51273,36.19363,-91.58219,35.73479
forest whole tree,no tillage,05137,05063,south,production,2774.90000,dry short ton,,-92.21938,35.91856,-91.58219,35.73479
forest whole tree,no tillage,05139,05003,south,production,115061.50000,dry short ton,,-92.58127,33.19789,-91.79584,33.20198
forest whole tree,no tillage,05141,05063,south,production,4795.60000,dry short ton,,-92.52848,35.57665,-91.58219,35.73479
forest whole tree,no tillage,05145,05063,south,production,3665.40000,dry short ton,,-91.76264,35.27737,-91.58219,35.73479
forest whole tree,no tillage,05149,29021,south,production,17950.50000,dry short ton,,-93.40520,35.03082,-94.80496,39.67595
forest whole tree,no tillage,08007,08063,inland west,production,2186.90000,dry short ton,,-107.05484,37.20753,-102.60183,39.30621
forest whole tree,no tillage,08013,08031,inland west,production,14365.00000,dry short ton,,-105.34483,40.08795,-104.95491,39.76444
forest whole tree,no tillage,08015,08063,inland west,production,17865.40000,dry short ton,,-106.18275,38.74066,-102.60183,39.30621
forest whole tree,no tillage,08019,08031,inland west,production,19159.70000,dry short ton,,-105.66000,39.70909,-104.95491,39.76444
forest whole tree,no tillage,08021,35009,inland west,production,32345.50000,dry short ton,,-106.17114,37.19850,-103.37467,34.62830
forest whole tree,no tillage,08023,04013,inland west,production,5272.70000,dry short ton,,-105.45594,37.32671,-112.76812,33.27676
forest whole tree,no tillage,08027,35009,inland west,production,5923.80000,dry short ton,,-105.34431,38.07760,-103.37467,34.62830
forest whole tree,no tillage,08029,08063,inland west,production,8100.70000,dry short ton,,-107.80381,38.94237,-102.60183,39.30621
forest whole tree,no tillage,08033,35009,inland west,production,5916.30000,dry short ton,,-108.50623,37.69058,-103.37467,34.62830
forest whole tree,no tillage,08035,08031,inland west,production,11155.00000,dry short ton,,-104.91996,39.34785,-104.95491,39.76444
forest whole tree,no tillage,08037,04013,inland west,production,22760.40000,dry short ton,,-106.64613,39.63780,-112.76812,33.27676
forest whole tree,no tillage,08041,08031,inland west,production,3001.30000,dry short ton,,-104.56306,38.82406,-104.95491,39.76444
forest whole tree,no tillage,08043,20111,inland west,production,8564.80000,dry short ton,,-105.45655,38.47713,-96.15223,38.45462
forest whole tree,no tillage,08045,16075,inland west,production,10468.80000,dry short ton,,-107.52605,39.72978,-116.84352,43.97265
forest whole tree,no tillage,08047,08031,inland west,production,34726.80000,dry short ton,,-105.51525,39.84205,-104.95491,39.76444
forest whole tree,no tillage,08049,08031,inland west,production,51591.50000,dry short ton,,-106.13603,40.08510,-104.95491,39.76444
forest whole tree,no tillage,08051,08063,inland west,production,37595.00000,dry short ton,,-106.97587,38.70072,-102.60183,39.30621
forest whole tree,no tillage,08053,35009,inland west,production,6075.30000,dry short ton,,-107.29910,37.78503,-103.37467,34.62830
forest whole tree,no tillage,08055,08031,inland west,production,7075.60000,dry short ton,,-104.90620,37.65404,-104.95491,39.76444
forest whole tree,no tillage,08057,35009,inland west,production,45234.30000,dry short ton,,-106.32235,40.66329,-103.37467,34.62830
forest whole tree,no tillage,08059,08031,inland west,production,6640.40000,dry short ton,,-105.23912,39.52200,-104.95491,39.76444
forest whole tree,no tillage,08065,35009,inland west,production,1913.20000,dry short ton,,-106.33565,39.21844,-103.37467,34.62830
forest whole tree,no tillage,08069,08031,inland west,production,44935.50000,dry short ton,,-105.44660,40.62840,-104.95491,39.76444
forest whole tree,no tillage,08071,48279,inland west,production,24021.00000,dry short ton,,-103.92165,37.40514,-102.35173,34.06948
forest whole tree,no tillage,08077,32003,inland west,production,11150.10000,dry short ton,,-108.58469,38.93323,-115.25321,35.92706
forest whole tree,no tillage,08079,35009,inland west,production,13828.20000,dry short ton,,-106.92021,37.68335,-103.37467,34.62830
forest whole tree,no tillage,08081,16075,inland west,production,6799.70000,dry short ton,,-108.18100,40.61077,-116.84352,43.97265
forest whole tree,no tillage,08083,08031,inland west,production,10103.40000,dry short ton,,-108.62869,37.31931,-104.95491,39.76444
forest whole tree,no tillage,08085,32003,inland west,production,19622.70000,dry short ton,,-108.28024,38.41078,-115.25321,35.92706
forest whole tree,no tillage,08091,48279,inland west,production,11386.20000,dry short ton,,-107.72645,38.11218,-102.35173,34.06948
forest whole tree,no tillage,08093,08031,inland west,production,63334.60000,dry short ton,,-105.79001,39.13074,-104.95491,39.76444
forest whole tree,no tillage,08097,35009,inland west,production,7899.40000,dry short ton,,-106.93039,39.17211,-103.37467,34.62830
forest whole tree,no tillage,08103,16075,inland west,production,31722.30000,dry short ton,,-108.18473,39.93749,-116.84352,43.97265
forest whole tree,no tillage,08105,08063,inland west,production,34562.00000,dry short ton,,-106.37526,37.61743,-102.60183,39.30621
forest whole tree,no tillage,08107,35009,inland west,production,67325.10000,dry short ton,,-107.04338,40.46145,-103.37467,34.62830
forest whole tree,no tillage,08109,48441,inland west,production,109425.00000,dry short ton,,-106.33158,38.10297,-99.89012,32.30214
forest whole tree,no tillage,08113,48279,inland west,production,7474.60000,dry short ton,,-108.41228,37.96421,-102.35173,34.06948
forest whole tree,no tillage,08117,08031,inland west,production,14224.50000,dry short ton,,-106.00291,39.64117,-104.95491,39.76444
forest whole tree,no tillage,08119,08031,inland west,production,4976.90000,dry short ton,,-105.17862,38.88902,-104.95491,39.76444
forest whole tree,no tillage,09007,25009,northeast,production,2314.20000,dry short ton,,-72.52916,41.41240,-70.85645,42.63532
forest whole tree,no tillage,09011,25003,northeast,production,882.50000,dry short ton,,-72.05281,41.46462,-73.20214,42.39146
forest whole tree,no tillage,10005,42007,northeast,production,2026.80000,dry short ton,,-75.36294,38.72728,-80.33359,40.66659
forest whole tree,no tillage,12001,12023,south,production,49055.20000,dry short ton,,-82.35522,29.68090,-82.62636,30.21044
forest whole tree,no tillage,12003,12023,south,production,17709.50000,dry short ton,,-82.31488,30.36036,-82.62636,30.21044
forest whole tree,no tillage,37187,13261,south,production,17078.70000,dry short ton,,-76.55930,35.86224,-84.20606,32.05022
forest whole tree,no tillage,37191,42003,south,production,75561.80000,dry short ton,,-77.98154,35.37203,-80.00616,40.43463
forest whole tree,no tillage,37193,26091,south,production,95702.30000,dry short ton,,-81.16966,36.21780,-84.06577,41.89604
forest whole tree,no tillage,37195,34017,south,production,2308.30000,dry short ton,,-77.94596,35.72530,-74.06883,40.73313
forest whole tree,no tillage,37197,21191,south,production,22761.80000,dry short ton,,-80.65682,36.16724,-84.36657,38.70268
forest whole tree,no tillage,38005,38049,north central,production,3635.70000,dry short ton,,-99.47942,48.10881,-100.62579,48.24100
forest whole tree,no tillage,38009,38049,north central,production,3980.30000,dry short ton,,-100.83981,48.77206,-100.62579,48.24100
forest whole tree,no tillage,38013,38049,north central,production,544.90000,dry short ton,,-102.54602,48.77259,-100.62579,48.24100
forest whole tree,no tillage,38019,38049,north central,production,4581.10000,dry short ton,,-98.47533,48.77194,-100.62579,48.24100
forest whole tree,no tillage,38025,19193,north central,production,3183.80000,dry short ton,,-102.65240,47.40149,-96.04077,42.38669
forest whole tree,no tillage,38039,29033,north central,production,4456.30000,dry short ton,,-98.24273,47.45657,-93.47284,39.41099
forest whole tree,no tillage,38053,19193,north central,production,902.00000,dry short ton,,-103.34289,47.73804,-96.04077,42.38669
forest whole tree,no tillage,38059,31157,north central,production,2659.20000,dry short ton,,-101.18986,46.63382,-103.70733,41.85105
forest whole tree,no tillage,38061,31157,north central,production,345.70000,dry short ton,,-102.37510,48.14940,-103.70733,41.85105
forest whole tree,no tillage,38067,19193,north central,production,3943.50000,dry short ton,,-97.55066,48.77146,-96.04077,42.38669
forest whole tree,no tillage,38079,19033,north central,production,28631.50000,dry short ton,,-99.85439,48.77204,-93.26076,43.08163
forest whole tree,no tillage,38101,38049,north central,production,908.20000,dry short ton,,-101.46813,48.32756,-100.62579,48.24100
forest whole tree,no tillage,39001,39061,north central,production,1687.40000,dry short ton,,-83.47927,38.82573,-84.55762,39.16680
forest whole tree,no tillage,39003,45003,north central,production,141.90000,dry short ton,,-84.13855,40.78177,-81.66299,33.53640
forest whole tree,no tillage,39005,39139,north central,production,47.40000,dry short ton,,-82.26744,40.81125,-82.55246,40.77299
forest whole tree,no tillage,39007,42049,north central,production,1030.60000,dry short ton,,-80.76456,41.91382,-80.14066,42.18239
forest whole tree,no tillage,39009,17099,north central,production,156.30000,dry short ton,,-82.07078,39.36588,-88.87598,41.27855
forest whole tree,no tillage,39013,42007,north central,production,1168.50000,dry short ton,,-80.98669,40.01123,-80.33359,40.66659
forest whole tree,no tillage,39015,21191,north central,production,4189.10000,dry short ton,,-83.85493,38.94689,-84.36657,38.70268
forest whole tree,no tillage,39019,39151,north central,production,1020.70000,dry short ton,,-81.09194,40.57703,-81.36747,40.81212
forest whole tree,no tillage,39023,39061,north central,production,680.10000,dry short ton,,-83.79717,39.90583,-84.55762,39.16680
forest whole tree,no tillage,39025,21191,north central,production,2209.70000,dry short ton,,-84.16962,39.02062,-84.36657,38.70268
forest whole tree,no tillage,39027,21191,north central,production,2052.70000,dry short ton,,-83.79123,39.39629,-84.36657,38.70268
forest whole tree,no tillage,39029,42003,north central,production,893.90000,dry short ton,,-80.80310,40.75518,-80.00616,40.43463
forest whole tree,no tillage,39031,39139,north central,production,357.30000,dry short ton,,-81.90552,40.30559,-82.55246,40.77299
forest whole tree,no tillage,39033,39139,north central,production,67.80000,dry short ton,,-82.91864,40.85038,-82.55246,40.77299
forest whole tree,no tillage,39035,39151,north central,production,893.60000,dry short ton,,-81.72993,41.69256,-81.36747,40.81212
forest whole tree,no tillage,39041,39139,north central,production,529.40000,dry short ton,,-82.99971,40.28565,-82.55246,40.77299
forest whole tree,no tillage,39049,39139,north central,production,91.50000,dry short ton,,-83.01320,39.96915,-82.55246,40.77299
forest whole tree,no tillage,39051,26091,north central,production,568.70000,dry short ton,,-84.13183,41.60264,-84.06577,41.89604
forest whole tree,no tillage,39055,39151,north central,production,1365.30000,dry short ton,,-81.19690,41.53120,-81.36747,40.81212
forest whole tree,no tillage,39057,39061,north central,production,2887.40000,dry short ton,,-83.88040,39.70032,-84.55762,39.16680
