feed_id,sply_fips,used_qnty,avg_flddep_dist,avg_depref_dist,avg_total_cost
whole tree,13205,25713,33.69640182,67.83178626,108.7645619
Wastes,13035,438,38.79,75.93,108.77
Wastes,22085,454,10.95,77.53,108.77
whole tree,27075,1772,17.76,62.15,108.77
Wastes,22079,2468,26.5,58.66,108.78
whole tree,48339,23922,27.07,66.51,108.78
Wastes,48255,533,67.25,135.87,108.78
Wastes,46019,191,57.38,107.83,108.78
SRWC - noncoppice,42081,2350,31.85,174.84,108.78
Wastes,20023,96,137.47,99.92,108.79
Wastes,17001,1255,98.83,56.58,108.79
Wastes,34009,3448,64.06,201.13,108.8
Wastes,1051,364,23.28,107.43,108.81
SRWC - coppice,13185,7137,46.35,77.99,108.81
Wastes,27099,736,33.81,135.43,108.81
whole tree,28037,30400,49.15,63.29,108.813328
Wastes,17199,1248,38.12,147.86,108.82
whole tree,47015,2781,47.56,57.29,108.82
Residues,41001,1005,64.49,251.38,108.83
Wastes,39039,725,71.82,96.54,108.83
whole tree,42035,3734,17.51,68.29,108.83
whole tree,53015,49453,19.94,69.88,108.8389267
Wastes,48273,1151,87.95,109.76,108.84
Wastes,13019,356,18.91,87.53,108.85
Wastes,55115,777,17.54,160.95,108.85
whole tree,5091,389,42.37,77.82,108.85
whole tree,51027,92,74.63,0,108.85
Wastes,13213,736,43.86004076,61.85811141,108.8630163
Wastes,16069,1415,42.18,77.45,108.88
SRWC - noncoppice,48023,35656,22.59377496,85.38584025,108.8822358
whole tree,13027,28958,32.97615857,68.10831756,108.8842358
Wastes,5081,241,51.27,77.82,108.89
Wastes,29063,240,42.75,127.46,108.89
Wastes,40113,897,85.98,0,108.89
Wastes,53027,1340,26.11,144.3,108.89
SRWC - noncoppice,29186,4276,48.26,149.09,108.9
Residues,31109,1665,31.49,248.64,108.91
Wastes,46119,52,100.3,144.76,108.91
whole tree,51119,3587,13.94,66.23,108.91
Wastes,48355,12444,107.81,109.76,108.92
Wastes,29123,446,47.46,218.91,108.93
Wastes,49027,449,92.93,68.94,108.93
SRWC - noncoppice,12107,2767,17.45,143.6723636,108.9340116
SRWC - noncoppice,42015,1744,7.01,194.06,108.94
Residues,31111,154,163.02,99.92,108.94
whole tree,28061,8707,14.48,67.98,108.94
Wastes,13261,591,30.82,69.66,108.95
whole tree,51101,32645,24.35,66.23,108.9532599
whole tree,28079,5618,28.36,63.48,108.96
Wastes,20195,56,66.58,99.92,108.97
whole tree,13269,8581,38.83,64.06,108.97
Wastes,28055,26,8.41,85.93,108.98
whole tree,22079,31955,26.5,58.66,108.99
Wastes,1085,319,22.76,107.43,109
Wastes,29221,468,98.28,56.58,109
Wastes,47119,1531,28.17,57.29,109.02
Wastes,29113,997,37.54,135.69,109.03
Wastes,33017,2327,33.9,140.86,109.03
whole tree,12115,7718,24.1,88.7,109.0329671
whole tree,45077,3205,25.6,62.12,109.04
Residues,49001,1616,64.18,249.26,109.04
Wastes,17023,583,25.88,237.23,109.04
Wastes,30021,330,95.98,99.41,109.05
Wastes,48363,520,76.22,0,109.05
Wastes,55089,1626,45.65,143.45,109.05
whole tree,13171,4239,37.3,64.06,109.05
SRWC - noncoppice,42067,30454,29.09,181.9451047,109.0533093
whole tree,13085,8214,26.5,61.53,109.059927
SRWC - noncoppice,54045,46,102.96,74.18,109.07
SRWC - noncoppice,17101,13,14.84,187.06,109.08
whole tree,16035,154634,11.42994219,96.69194369,109.0892491
Wastes,53001,676,150.97,90.22,109.09
Wastes,48381,2333,19.81,77.64,109.09
whole tree,12043,8585,27.39923937,75.55607688,109.0947257
whole tree,48347,9943,35.07565926,45.91596701,109.0995002
whole tree,35039,55891,0,77.5,109.1
Wastes,17133,1192,49.75,218.91,109.11
Wastes,48479,4856,110.48,0,109.11
whole tree,28139,2421,14.13,79.15,109.11
whole tree,1063,8551,30.28,54.48,109.11
whole tree,47077,2994,52.81,65.58,109.11
whole tree,30063,124621,51.09112646,47.84166689,109.1116248
whole tree,51053,1491,18.04,63.05,109.12
whole tree,51029,38827,39.02076751,36.19480774,109.1262217
SRWC - noncoppice,5037,964,53.08,131.05,109.13
SRWC - coppice,48437,78735,13.3,183.38,109.13
whole tree,45015,4908,13.64,76.74,109.1457396
whole tree,8109,93533,32.47215079,55.96411748,109.1473416
Wastes,49033,81,81.5,80.42,109.15
Wastes,55023,309,80.8,86.42,109.15
whole tree,13095,1783,26.31,51.76,109.15
whole tree,1015,5284,58.88,0,109.15
Wastes,19061,3404,39.92,180.17,109.16
whole tree,13095,10289,26.31,51.76,109.17
Wastes,53029,2834,97.21,144.83,109.18
whole tree,8051,16229,13.83114795,60.83122805,109.1879598
whole tree,37047,20033,8.44,89.05912994,109.1970104
whole tree,28067,10587,14.72,67.98,109.2
Residues,46033,1687,45.44,247,109.21
Wastes,36033,1853,52.63,208.22,109.21
whole tree,47069,6558,13.71,77.61,109.21
whole tree,12017,42,33.97,86.72,109.21
whole tree,42083,28208,18.48,64.7,109.2133239
whole tree,37155,9972,42.19364621,35.00220217,109.2216606
Wastes,42099,855,10.52,184.58,109.23
whole tree,1091,964,34.65,54.48,109.23
Residues,17081,3815,53.69,210.98,109.23
whole tree,55023,1689,21.35,60.3,109.2321196
whole tree,12107,7847,17.45,64.27,109.24
whole tree,45015,24470,22.65346751,84.90306253,109.2470609
whole tree,13263,7340,18.13,64.77160627,109.2499223
SRWC - noncoppice,47057,10805,68.54724109,105.1709523,109.2573133
Wastes,42119,843,17.5,174.84,109.26
Wastes,29073,280,36.82,135.69,109.27
Wastes,46123,103,34.71,143.9,109.27
Wastes,26139,5034,42.76,137.63,109.28
whole tree,1013,2497,28.85,64.33,109.28
whole tree,5057,72626,28.26860477,74.48190373,109.2849086
Wastes,19127,1469,35.88,189.35,109.29
Wastes,18061,730,59.23,126.52,109.29
SRWC - noncoppice,38061,110025,21.96275855,114.8069813,109.2936731
whole tree,13175,4530,23.3,56.86,109.3
Wastes,47093,8241,33.38114307,103.161194,109.3122255
whole tree,1051,20064,23.28,63.21,109.32
whole tree,28115,1974,21.37,67.25,109.32
whole tree,48067,1421,18.95,76.09,109.34
whole tree,51105,105,25.91,62.54,109.34
Wastes,5053,645,102.68,131.05,109.35
Wastes,28079,434,28.36,63.48,109.35
whole tree,48291,26023,22.97,98.9,109.352484
whole tree,42061,30949,7.23,82.48,109.3591282
whole tree,13175,7466,23.3,56.86,109.36
SRWC - noncoppice,5145,18711,20.96,181.14,109.36
SRWC - noncoppice,21223,1620,30,191.84,109.37
whole tree,22037,4970,35.19,79.18219316,109.3743139
whole tree,37179,82066,21.54,69.36619867,109.3755621
whole tree,48455,13871,25.81,62.15,109.38
SRWC - noncoppice,29029,9746,115.97,56.58,109.39
whole tree,28009,261,32.97,79.15,109.39
Residues,36045,11738,67.59532288,194.7018283,109.396185
whole tree,37183,31275,27.3,65.849247,109.3982625
Wastes,19169,3281,36.03,189.35,109.4
SRWC - noncoppice,38039,3845,93.31,52.72,109.4
whole tree,45019,6174,17.8,76.74,109.4
whole tree,47073,10932,60.03306074,32.92331687,109.4077223
whole tree,13193,6321,38.61259294,46.96400095,109.4135991
SRWC - noncoppice,26013,343,96.16,74.52,109.43
whole tree,28057,6906,39.20690704,43.5837576,109.4300652
SRWC - noncoppice,48177,19457,26.13,135.87,109.44
Wastes,42087,875,58.77,119.19,109.46
whole tree,37111,73093,40.97154803,42.64411941,109.4631338
Wastes,17153,112,40.14,147.86,109.47
whole tree,28063,23612,20.76,63.29,109.47
SRWC - noncoppice,26127,910,57.59,137.63,109.48
Wastes,6091,58,10.38,171.59,109.48
Wastes,17025,257,3.52,188.82,109.48
Wastes,28139,411,14.13,79.15,109.48
Wastes,47117,578,33.88,57.29,109.48
SRWC - noncoppice,18043,516,34.37,191.84,109.48
SRWC - noncoppice,48123,4542,24.09,135.87,109.48
Wastes,22043,418,29.73,58.66,109.49
Wastes,42103,1060,95.44109434,64.50026415,109.5059057
whole tree,47079,23500,46.13455319,40.18062638,109.50672
whole tree,1085,10336,22.76,63.21,109.51
Wastes,29041,143,104.86,56.58,109.52
whole tree,12101,954,33.55,86.72,109.5203249
Wastes,17013,94,100.01,56.58,109.53
SRWC - noncoppice,21139,18678,57.98,147.86,109.53
whole tree,48347,80386,35.26655761,69.06031349,109.5390414
Wastes,35053,627,86.6,138.13,109.54
Wastes,48215,15088,46.10995493,82.61098621,109.5474205
whole tree,22027,36115,28.29921944,94.88833227,109.5519565
Wastes,48491,8530,51.87010082,81.76537163,109.5520281
whole tree,51007,365,25.76,63.05,109.56
SRWC - noncoppice,39161,205,97.97,96.54,109.56
SRWC - noncoppice,47025,11028,27.5,174.65,109.57
whole tree,22111,40476,20.31,63.27,109.57
Wastes,29047,4253,21.75,158.95,109.58
Wastes,17027,1361,50.14,210.98,109.59
whole tree,41009,714,18.72,69.88,109.59
Wastes,20041,369,66.33,118.01,109.6
Wastes,48035,338,76.71,0,109.6
whole tree,28031,18316,35.62,73.43188251,109.6011749
whole tree,22063,40538,14.73,108.5295555,109.6145271
Wastes,45091,4382,38.85,86.3,109.62
whole tree,45007,2487,30.91,62.12,109.63
Wastes,47063,1172,87.23,0,109.64
Wastes,21217,467,55.74,126.52,109.65
Wastes,42127,965,90.48,64.94,109.65
whole tree,51025,1953,25.77,63.05,109.65
whole tree,28023,16715,64.19215435,56.18726653,109.6733898
Wastes,13215,3737,36.4,64.89,109.68
whole tree,28129,1680,29.69,70.19133333,109.6854286
whole tree,47119,1514,28.17,57.29,109.69
whole tree,13199,38629,20.89,64.77158819,109.6997849
Wastes,28103,209,27.37,66.76,109.73
Wastes,18147,390,43.89,128.07,109.74
SRWC - noncoppice,36073,378,49.16,126.45,109.74
whole tree,1041,14474,28.26,64.33,109.7555396
Wastes,18129,916,78.7,188.82,109.76
Wastes,17061,255,101.05,56.58,109.76
Wastes,29189,18694,12.06,176.41,109.76
whole tree,20111,1197,45.75,118.01,109.77
whole tree,51800,1446,41.84,85.69,109.77
Wastes,42071,9840,38.60146748,139.69544,109.7716118
Wastes,55073,2516,85.4,74.52,109.78
Wastes,29147,436,45.82,127.46,109.79
SRWC - noncoppice,29165,45264,36.53,158.95,109.79
whole tree,47163,4573,28.06,96.61606823,109.7973672
Wastes,19005,264,46.39,60.3,109.81
Wastes,22027,315,26.63,63.27,109.81
Wastes,22119,764,14.4,81.72,109.81
whole tree,1063,32361,25.01,72.35981181,109.8102484
whole tree,48241,71088,34.45483527,83.97030793,109.8146921
Wastes,20179,47,70.28,99.92,109.82
Residues,29071,2197,58.23,218.91,109.83
whole tree,37041,14797,8.59,79.96,109.83
Wastes,36043,1206,48.17,133.41,109.85
whole tree,13205,3834,29.45694575,53.49000522,109.8527465
whole tree,28055,32640,8.41,85.93,109.859973
whole tree,13099,24266,15.97,94.65645389,109.8645825
SRWC - noncoppice,39033,260,35.41,179.86,109.87
SRWC - noncoppice,21013,337,33.27,174.65,109.87
Wastes,29007,478,37.8,135.69,109.88
whole tree,45067,11328,29.68,63.37,109.89
Wastes,12097,5398,40.51,135.05,109.9
whole tree,22105,19878,33.44,81.00336955,109.906723
Wastes,47147,1247,80.24,0,109.92
Wastes,29141,376,104.33,56.58,109.92
Wastes,36083,2981,34.37,161.94,109.92
Wastes,48143,737,79.08,0,109.92
whole tree,51169,22477,31.32,62.54,109.9235321
Wastes,26065,5272,73.51,96.54,109.93
SRWC - noncoppice,36021,1468,57.53378065,155.9261785,109.9358311
whole tree,1103,50865,4.82,88.61118077,109.9387447
Wastes,21121,592,39.93,130.66,109.94
whole tree,22079,7020,26.5,58.66,109.94
whole tree,22027,65173,26.63,63.27,109.94
Wastes,36099,661,92.43,64.94,109.95
SRWC - noncoppice,40129,29389,38.91,100.81,109.95
whole tree,1023,32466,25.24,100.1569888,109.9507891
whole tree,53007,92987,0,124.85,109.9557904
whole tree,13293,12460,20.52,64.7715618,109.9595843
whole tree,28079,17021,28.36,63.48,109.96
Wastes,13269,157,38.83,64.89,109.97
Wastes,36045,2259,24.99,178.45,109.97
Wastes,39125,361,77.53,96.54,109.97
Residues,53057,6980,37.8,263.44,109.99
whole tree,29129,292,37.92,127.46,110
whole tree,47005,2493,59.72,59.16,110
whole tree,22119,4266,14.4,81.72,110.01
whole tree,45091,1254,38.85,86.3,110.01
Wastes,38055,175,87.77,52.72,110.01
whole tree,51139,23831,20.75,79.39,110.0331484
SRWC - noncoppice,47067,21942,52.69,130.66,110.05
Wastes,13171,337,37.3,64.89,110.06
whole tree,13039,39547,34.16,85.55032518,110.0674509
SRWC - noncoppice,39117,466,30.81,179.86,110.07
Wastes,20117,188,63.82,118.01,110.08
Wastes,27069,161,84.13,174.26,110.09
whole tree,45031,3072,33.54,63.37,110.09
whole tree,47115,177,39.76,61.94,110.09
Wastes,1071,171,70.15,61.94,110.09
whole tree,45061,3788,44.80627244,81.06786695,110.0991658
Wastes,13285,1279,38.71,64.89,110.1
whole tree,12031,6354,73.02,57.06,110.1
whole tree,37183,15791,27.3,55.95155848,110.1032709
Wastes,31181,134,79.12,99.92,110.12
Wastes,12061,2626,42.25,135.05,110.13
whole tree,1123,1546,26.8,68.23,110.14
Wastes,54083,550,99.81,58.55,110.15
whole tree,47117,2476,33.88,57.29,110.15
whole tree,45023,7641,14.55,86.3,110.1593888
Wastes,47151,793,47.58,174.65,110.16
whole tree,26087,5689,31.35,54.66,110.17
whole tree,21057,1693,45.62,128.13,110.18
Wastes,41039,3310,78.19,90.11,110.19
whole tree,48203,2843,15.81,76.09,110.19
whole tree,51009,10226,29.08,53.8,110.22
whole tree,1013,8530,28.85,64.33,110.22
Wastes,30013,2924,35.01,168.39,110.23
SRWC - noncoppice,29123,11556,48.6,149.09,110.23
whole tree,22085,9938,10.95,77.53,110.23
whole tree,1041,11874,28.26,64.33,110.23
SRWC - noncoppice,17065,585,59.27,147.86,110.24
Wastes,17035,391,54.85,210.98,110.24
Wastes,20089,57,72.11,99.92,110.24
Wastes,48181,2272,81.96,0,110.25
Wastes,38019,74,89.95,51.86,110.25
SRWC - noncoppice,53053,70,21.75,123.23,110.25
whole tree,49051,16345,26.6,94.49,110.2510346
whole tree,12037,36301,34.9751938,76.15434313,110.2529961
Residues,27089,298,85.88,174.26,110.26
whole tree,48339,4731,27.07,66.51,110.26
whole tree,51183,12393,7.75,85.69,110.27
whole tree,55083,11072,70.91,0,110.2783409
Wastes,48445,451,127.43,77.64,110.28
SRWC - noncoppice,39041,701,32.17,179.86,110.28
Wastes,5091,814,42.37,98.49,110.29
whole tree,13275,857,8.23,77.99,110.29
whole tree,1115,20278,0,91.28,110.29
whole tree,13275,2510,8.23,77.99,110.31
Wastes,47083,158,34.86,59.16,110.31
Wastes,5145,1469,20.96,131.05,110.32
whole tree,45019,2764,17.8,76.74,110.32
SRWC - noncoppice,19113,2870,30.37,180.17,110.33
whole tree,1121,753,36.1,58.6,110.33
Wastes,29157,680,56.95,218.91,110.34
SRWC - noncoppice,33011,447,53.56,140.86,110.34
whole tree,13107,15363,27.17,56.86,110.34
whole tree,51175,950,13.32,85.69,110.34
whole tree,1035,26971,41.14443995,83.71327834,110.3442123
SRWC - noncoppice,17077,2969,56.87,147.86,110.35
whole tree,50009,32125,33.92093479,62.58348514,110.3576047
Wastes,17081,1386,53.69,210.98,110.36
Wastes,22115,1012,33.54,58.66,110.36
Wastes,20167,130,72.69,99.92,110.37
Wastes,39069,524,77.61,96.54,110.38
whole tree,29051,1669,73.29244458,68.80053925,110.3840204
Residues,36041,275,63.02,208.22,110.39
Wastes,21057,128,45.62,128.13,110.39
whole tree,13107,7084,27.17,56.86,110.39
Wastes,28163,528,31.66,63.48,110.4
Wastes,47115,527,39.76,61.94,110.4
Wastes,55137,458,90.03,86.42,110.4
Wastes,13241,305,8.46,113.55,110.42
SRWC - noncoppice,19075,4749,24.32,189.35,110.42
whole tree,1019,1173,39.73675192,58.42063939,110.4403325
Wastes,47019,1072,18.33,82.52,110.45
whole tree,29157,459,27.39,149.09,110.46
whole tree,21155,1440,61.08,126.52,110.46
whole tree,28087,28446,37.37,73.38415805,110.4616283
whole tree,28151,13916,9.9077666,86.94322219,110.4619575
Residues,29071,6777,58.23,218.91,110.47
Wastes,27089,339,85.88,174.26,110.49
Wastes,29183,6890,15.64,176.41,110.5
whole tree,48289,14500,16.08,78.11,110.5
whole tree,28103,9545,27.37,66.76,110.5
Residues,18071,192,46.06,258.51,110.5
Wastes,17059,101,42.76,147.86,110.5
Wastes,49045,2139,97.37,68.94,110.51
Wastes,26017,2000,48.82,136.06,110.51
whole tree,42085,15513,26,62.66,110.51
Wastes,17009,129,104.43,56.58,110.53
Wastes,17145,789,51.34,214.76,110.54
whole tree,1087,14135,66.84894729,20.26948709,110.5523077
Wastes,45073,1394,25.61,113.55,110.56
Wastes,35041,727,130.83,77.64,110.57
SRWC - noncoppice,26131,701,106.01,74.52,110.57
whole tree,37047,15153,8.44,80.51,110.57
whole tree,26157,2991,42.25,54.66,110.57
Wastes,17185,419,55.36,210.98,110.58
Wastes,38021,187,77.71,172.13,110.58
whole tree,13087,34579,26.52559183,82.01027531,110.594903
Wastes,56027,88,148.46,97.64,110.6
whole tree,26041,32947,45.86267612,46.48693386,110.6016275
whole tree,49013,8440,0,94.49,110.6050948
Wastes,17003,145,43.61,147.86,110.61
Wastes,47139,311,37.93,61.94,110.61
Residues,35031,2849,139.6609547,144.4440014,110.6200316
Residues,31057,1247,151.47,99.92,110.64
Wastes,29159,790,112.96,56.58,110.64
SRWC - noncoppice,39137,265,92.58,96.54,110.64
whole tree,5027,41638,24.63,79.44207599,110.6454292
whole tree,51169,572,31.32,62.54,110.66
SRWC - noncoppice,47001,4578,34.67,174.65,110.67
Wastes,21155,373,61.08,126.52,110.67
whole tree,51007,13641,25.76,63.05,110.68
whole tree,28145,11270,7.93,83.66,110.68
Wastes,18183,621,82.81,96.54,110.69
Wastes,20123,119,74.07,99.92,110.69
SRWC - noncoppice,48255,8187,24.4,118.87,110.69
SRWC - noncoppice,30105,43700,2.95,98.38,110.69
whole tree,13049,18934,31.01,56.73,110.69
Wastes,28129,305,29.69,67.98,110.7
Wastes,48289,314,34.98,62.15,110.7
Wastes,36045,4325,24.99,258.9049202,110.7105318
Wastes,18083,711,0,187.06,110.72
whole tree,5099,9169,34.93,98.49,110.72
whole tree,37127,21175,33.31882314,52.96741818,110.7252298
SRWC - noncoppice,27077,15275,20.41,174.26,110.73
SRWC - noncoppice,29207,476,54.49,149.09,110.73
Wastes,22065,436,99.21,115.28,110.74
whole tree,42113,25975,25.06,64.94,110.7480508
Wastes,13027,290,30.68,77.99,110.78
Wastes,36095,599,52.39,133.41,110.79
whole tree,48067,3023,18.95,76.09,110.8
Residues,18071,9320,46.06,258.51,110.81
whole tree,13101,8366,28.26,58.71,110.81
Wastes,48311,14,83.84,0,110.83
whole tree,29073,1723,36.82,113.1002612,110.838845
whole tree,28139,3058,14.13,83.66,110.85
whole tree,23029,52663,0,99.02,110.86
whole tree,48455,1669,25.81,62.15,110.86
Wastes,36073,794,49.16,126.45,110.89
Wastes,8041,23096,37.21,195.33,110.895
Wastes,55131,2476,49.7,143.45,110.91
whole tree,1121,26792,28.26828904,94.3281375,110.9101971
whole tree,28123,39791,41.09,75.25217637,110.9277583
whole tree,13049,37955,31.01,56.73,110.93
SRWC - noncoppice,19079,407,24.11,189.35,110.95
Wastes,29510,5964,16.55,176.41,110.98
whole tree,20007,3412,59.72,91.87,110.98
whole tree,12053,16196,9.61,86.72,110.9803606
whole tree,1095,386,26.41544041,78.3315544,110.9817617
Wastes,39159,987,14.32,179.86,110.99
Wastes,46113,263,77.19,97.64,110.99
whole tree,1081,1700,28.71,68.23,111
Wastes,48473,828,35.71,66.51,111.01
SRWC - noncoppice,12061,673,42.25,135.05,111.01
whole tree,47045,18977,10.09,100.9489313,111.0150177
whole tree,37103,22389,51.58396757,44.65539997,111.0208267
Wastes,36017,931,53.58,133.41,111.05
whole tree,45067,836,29.68,63.37,111.0501675
whole tree,20161,4034,50.44,118.01,111.0503619
Wastes,56037,1614,123.06,129.37,111.06
SRWC - noncoppice,40045,25931,51.22948016,69.52966874,111.0605491
whole tree,55041,8767,18.23,74.52,111.0662245
SRWC - noncoppice,29003,7270,67.65,127.46,111.07
SRWC - noncoppice,46081,1418,7.86,127.16,111.07
SRWC - noncoppice,29073,11971,19.76,191.72,111.07
Wastes,22033,8298,20.55,126.135,111.075
SRWC - noncoppice,38105,123186,35.43011917,95.17042342,111.0795745
whole tree,37141,94827,31.21141226,69.76332268,111.0865754
whole tree,37017,26712,24.52,80.51,111.0885879
Wastes,48249,1490,98.54,109.76,111.09
whole tree,48073,62738,25.21,93.59303389,111.1057037
Wastes,51091,42,54.93,130.56,111.11
Wastes,17163,9614,57.18,218.91,111.12
Wastes,18141,4980,79.76,96.54,111.12
SRWC - noncoppice,39091,1035,37.63,179.86,111.12
whole tree,55103,3705,29.96,60.3,111.12
whole tree,37121,3609,30.47,67.81389027,111.1208978
Wastes,47113,1840,24.71,77.61,111.13
whole tree,28129,3606,29.69,67.98,111.1345591
whole tree,1097,11635,30.17,104.8140198,111.1382432
Wastes,38039,44,93.31,52.72,111.16
Wastes,53035,4756,57.52,123.23,111.16
whole tree,1123,14268,26.8,68.23,111.16
Wastes,29107,618,119.61,56.58,111.17
Wastes,39095,8170,87.63,96.54,111.18
SRWC - noncoppice,30107,21471,1.8,85.03,111.18
Wastes,39101,1238,14.55,179.86,111.19
whole tree,5051,8240,51.97893204,53.92398301,111.1956262
Wastes,18119,764,38.75,258.51,111.2
SRWC - noncoppice,17119,1649,38.34,176.41,111.21
SRWC - noncoppice,36063,108,57.06,126.45,111.21
whole tree,12045,43442,11.97,98.84,111.21
SRWC - noncoppice,17139,39,23.43,213.71,111.22
Wastes,20165,60,76,99.92,111.23
Wastes,20085,251,71.92,118.01,111.24
whole tree,47181,25864,13.69,116.0327436,111.2479586
SRWC - noncoppice,21185,397,38.16,191.84,111.25
Wastes,47107,980,41.07,61.94,111.26
Wastes,6049,174,21.61,168.33,111.27
whole tree,21139,302,105.41,59.16,111.27
whole tree,45087,139,15.82,112.4636691,111.2771942
Wastes,27031,97,103.54,62.15,111.28
Wastes,29025,171,51.8,127.46,111.28
whole tree,18061,1917,59.23,126.52,111.29
whole tree,26023,962,5.37,96.54,111.29
Wastes,47055,541,4,113.99,111.3
Wastes,12111,5296,46.64,135.05,111.3
Wastes,20053,121,80.43,91.87,111.31
Wastes,48247,98,85.55,0,111.31
whole tree,13283,17587,28.86,59.28756354,111.310526
Wastes,26067,1194,83.01,96.54,111.33
SRWC - noncoppice,18175,3003,20.3,215.66,111.33
whole tree,47117,2983,31.60302715,78.56961448,111.3437311
Wastes,8071,536,0,197.46,111.35
Wastes,17189,522,31.98,251.28,111.35
Wastes,21139,176,105.41,59.16,111.35
whole tree,1025,35297,31.43,100.1567994,111.3606896
Residues,23009,7489,73.45,207.41,111.37
SRWC - noncoppice,36011,1233,73.93,133.41,111.38
Wastes,53057,4221,37.8,263.44,111.38
Wastes,54039,3590,102.86,74.18,111.38
SRWC - noncoppice,17193,100,63.28,147.86,111.39
whole tree,42005,11184,34.33,53.42,111.41
whole tree,1055,2621,26.15,86.54861503,111.4153529
whole tree,51015,2426,39.03,53.8,111.4172589
Wastes,17107,561,4.08,198.82,111.42
whole tree,13027,10765,30.68,55.09,111.42
whole tree,42005,1865,34.33,53.42,111.44
Wastes,20039,54,77.42,99.92,111.45
whole tree,48213,10529,27.04,93.59029348,111.4549653
Wastes,53045,1135,56.29,123.23,111.46
Wastes,39155,3875,62.90186839,122.0815639,111.4673703
whole tree,51079,5988,18.39,79.39,111.47
SRWC - noncoppice,29051,11603,28.2,179.52,111.47
Wastes,19197,466,44.79,189.35,111.48
whole tree,51029,3298,36.42,53.8,111.48
Wastes,35011,70,51.19,185.69,111.48
whole tree,12009,27760,23.53,85.86,111.4802734
Wastes,31031,205,63.76,127.83,111.49
SRWC - noncoppice,29143,137,63.96,149.09,111.49
whole tree,1013,16478,28.85,64.33,111.5
whole tree,13027,1169,30.68,55.09,111.51
SRWC - noncoppice,18155,2319,41.86,191.84,111.52
SRWC - noncoppice,30109,17876,0.95,120.03,111.52
Wastes,24001,1380,58.64,119.89,111.53
SRWC - noncoppice,30019,101468,23.22037174,91.90019947,111.5350881
Wastes,13111,438,54.97,61.53,111.54
Wastes,55087,3342,95.17,74.52,111.54
Wastes,55029,517,10.19,180.88,111.55
whole tree,51175,5885,13.32,85.69,111.55
SRWC - noncoppice,48345,9684,51.87705803,51.33563197,111.5502489
Wastes,21009,797,69,126.52,111.56
Wastes,5139,764,35.41,115.28,111.56
Wastes,17119,9586,65.09,218.91,111.58
SRWC - noncoppice,40125,36454,32.35,170.07,111.58
SRWC - noncoppice,47027,26958,74.8,121.82,111.61
SRWC - noncoppice,29151,18169,71.0536221,130.992676,111.6171985
Wastes,18077,608,17.43,191.84,111.62
Wastes,47135,146,22.12,85.43,111.63
whole tree,12121,10962,33.52,58.71,111.65
Wastes,29071,3626,58.23,218.91,111.65
whole tree,28085,16728,53.98023673,82.49274032,111.6563845
whole tree,13253,8880,33.9563964,82.02436937,111.6574842
Wastes,53055,564,39.31,263.44,111.66
Residues,35055,109,77.5,190.34,111.66
whole tree,51193,3571,59.27,66.23,111.66
Wastes,48395,308,31.32,78.11,111.66
whole tree,28103,11487,27.37,66.76,111.67
Residues,16005,4143,93.27,219.9,111.68
Residues,17051,2947,63.69,210.98,111.68
whole tree,1003,75553,32.77,60.13029383,111.6842321
SRWC - coppice,45005,28949,61.49380808,92.33602784,111.6923286
SRWC - noncoppice,48259,139203,14.15,189.14,111.7
Wastes,21103,286,68.01,126.52,111.7
Wastes,29121,291,114.01,56.58,111.7
whole tree,26155,3035,40.28,54.66,111.7
SRWC - noncoppice,26069,444,61.42,136.06,111.71
whole tree,12119,1453,35.19,54.65,111.71
Wastes,21157,584,50.23,147.86,111.71
whole tree,51015,84685,39.87290843,61.46089272,111.7185113
Wastes,36041,172,63.02,208.22,111.72
Wastes,48323,1994,185.86,0,111.72
Residues,53027,3424,113.71,144.83,111.73
Wastes,28101,404,17.53,93.95,111.73
Wastes,48199,1030,49.33,49.75,111.73
whole tree,37015,33248,30.23,79.96,111.7340048
Wastes,36067,8728,54.06,133.41,111.74
Wastes,48359,38,2.87,117.5,111.74
Wastes,5035,935,42.53,112.7,111.74
whole tree,1095,3539,18.22,74.73,111.75
whole tree,20191,3412,64.41,91.87,111.75
whole tree,42031,14078,30.15,62.66,111.75
Wastes,45057,1480,58.7,72.56,111.76
Wastes,17027,711,118.08,56.58,111.77
Wastes,26013,163,96.16,74.52,111.77
SRWC - noncoppice,48437,60064,13.3,77.64,111.78
whole tree,37029,9098,21.34,79.96,111.7836393
SRWC - noncoppice,39021,1694,40.88,179.86,111.79
whole tree,23031,38752,15.47,95.02,111.8
Wastes,28125,89,20.79,85.93,111.8
whole tree,28125,4477,20.79,85.93,111.8138843
whole tree,1057,8644,35.3,57.58,111.82
SRWC - noncoppice,46105,94867,14.11,121.5454337,111.8200762
whole tree,13005,825,35.18,56.73,111.83
whole tree,37179,11445,21.54,72.56,111.83
whole tree,51087,3386,33.54,66.23,111.83
whole tree,41001,82485,39.33906165,84.54753482,111.8397372
Residues,29055,704,67.87,218.91,111.84
whole tree,21083,1544,0.94,106.6250648,111.8459456
whole tree,1035,4557,36.89,64.33,111.86
whole tree,51069,19717,63.15190749,39.91693107,111.8693006
Wastes,48405,165,16.16,91.62,111.88
whole tree,28111,6001,20.55,83.04213798,111.8835594
whole tree,30035,16278,24.04,95.19,111.8855455
SRWC - noncoppice,46007,51449,19.19,127.83,111.9
SRWC - noncoppice,39095,53,87.63,96.54,111.91
Wastes,48483,105,14.74,100.81,111.91
