feedstock,tillage_type,region_production,region_destination,equipment_group,feedstock_measure,feedstock_amount,unit_numerator,unit_denominator
forest whole tree,no tillage,50021,25003,northeast,harvested,1223.1,dry short ton,
forest whole tree,no tillage,50023,25003,northeast,harvested,1460.7,dry short ton,
forest whole tree,no tillage,50025,25003,northeast,harvested,1055.4,dry short ton,
forest whole tree,no tillage,50027,25003,northeast,harvested,1545.3,dry short ton,
forest whole tree,no tillage,51001,36117,south,harvested,121.5,dry short ton,
forest whole tree,no tillage,51003,01071,south,harvested,1261.6,dry short ton,
forest whole tree,no tillage,51005,42003,south,harvested,1017.6,dry short ton,
forest whole tree,no tillage,51007,18085,south,harvested,808,dry short ton,
forest whole tree,no tillage,51009,34017,south,harvested,1579.8,dry short ton,
forest whole tree,no tillage,51011,21191,south,harvested,1616.8,dry short ton,
forest whole tree,no tillage,51015,42049,south,harvested,1906.1,dry short ton,
forest whole tree,no tillage,51017,17075,south,harvested,585.4,dry short ton,
forest whole tree,no tillage,51019,13115,south,harvested,2310,dry short ton,
forest whole tree,no tillage,51021,17197,south,harvested,649.8,dry short ton,
forest whole tree,no tillage,51023,01067,south,harvested,1634.1,dry short ton,
forest whole tree,no tillage,51025,45049,south,harvested,2832.8,dry short ton,
forest whole tree,no tillage,51027,13115,south,harvested,472.3,dry short ton,
forest whole tree,no tillage,51029,36047,south,harvested,2830.2,dry short ton,
forest whole tree,no tillage,51031,36085,south,harvested,3906,dry short ton,
forest whole tree,no tillage,51033,01071,south,harvested,698.7,dry short ton,
forest whole tree,no tillage,51035,21059,south,harvested,1596.6,dry short ton,
forest whole tree,no tillage,51036,25009,south,harvested,755.1,dry short ton,
forest whole tree,no tillage,51037,37019,south,harvested,2545.5,dry short ton,
forest whole tree,no tillage,51041,36047,south,harvested,718.2,dry short ton,
forest whole tree,no tillage,51045,42049,south,harvested,887.4,dry short ton,
forest whole tree,no tillage,51047,18085,south,harvested,186.1,dry short ton,
forest whole tree,no tillage,51049,01083,south,harvested,761.6,dry short ton,
forest whole tree,no tillage,51051,47157,south,harvested,953.5,dry short ton,
forest whole tree,no tillage,51053,47037,south,harvested,2900.6,dry short ton,
forest whole tree,no tillage,51057,42049,south,harvested,450.6,dry short ton,
forest whole tree,no tillage,51059,13319,south,harvested,572.1,dry short ton,
forest whole tree,no tillage,51061,25009,south,harvested,1303.7,dry short ton,
forest whole tree,no tillage,51063,26159,south,harvested,1095.8,dry short ton,
forest whole tree,no tillage,51065,36117,south,harvested,699.9,dry short ton,
forest whole tree,no tillage,51067,45003,south,harvested,2114.6,dry short ton,
forest whole tree,no tillage,51069,45049,south,harvested,593.2,dry short ton,
forest whole tree,no tillage,51071,17183,south,harvested,732.2,dry short ton,
forest whole tree,no tillage,51075,39139,south,harvested,529.5,dry short ton,
forest whole tree,no tillage,51077,17183,south,harvested,418.7,dry short ton,
forest whole tree,no tillage,51079,26159,south,harvested,146,dry short ton,
forest whole tree,no tillage,51081,21191,south,harvested,527.9,dry short ton,
forest whole tree,no tillage,51083,13319,south,harvested,5570.9,dry short ton,
forest whole tree,no tillage,51085,36047,south,harvested,544.3,dry short ton,
forest whole tree,no tillage,51087,13319,south,harvested,611.9,dry short ton,
forest whole tree,no tillage,51089,42049,south,harvested,2561,dry short ton,
forest whole tree,no tillage,51091,36085,south,harvested,412.7,dry short ton,
forest whole tree,no tillage,51093,36047,south,harvested,1659.8,dry short ton,
forest whole tree,no tillage,51097,13213,south,harvested,369.5,dry short ton,
forest whole tree,no tillage,51099,42041,south,harvested,380.9,dry short ton,
forest whole tree,no tillage,51101,42007,south,harvested,1490,dry short ton,
forest whole tree,no tillage,51103,21191,south,harvested,638.9,dry short ton,
forest whole tree,no tillage,51105,17119,south,harvested,913.5,dry short ton,
forest whole tree,no tillage,51107,36085,south,harvested,69.5,dry short ton,
forest whole tree,no tillage,51109,37019,south,harvested,1630.6,dry short ton,
forest whole tree,no tillage,51111,01067,south,harvested,5552.2,dry short ton,
forest whole tree,no tillage,51115,13213,south,harvested,240.8,dry short ton,
forest whole tree,no tillage,51117,01067,south,harvested,2532.7,dry short ton,
forest whole tree,no tillage,51119,13319,south,harvested,3948.5,dry short ton,
forest whole tree,no tillage,51121,13063,south,harvested,943,dry short ton,
forest whole tree,no tillage,51125,42007,south,harvested,1074.6,dry short ton,
forest whole tree,no tillage,51127,01071,south,harvested,957.9,dry short ton,
forest whole tree,no tillage,51131,13319,south,harvested,396.6,dry short ton,
forest whole tree,no tillage,51133,34017,south,harvested,1248.6,dry short ton,
forest whole tree,no tillage,51135,01067,south,harvested,1980.8,dry short ton,
forest whole tree,no tillage,51137,36117,south,harvested,1180.5,dry short ton,
forest whole tree,no tillage,51139,21059,south,harvested,471.3,dry short ton,
forest whole tree,no tillage,51141,45049,south,harvested,684,dry short ton,
forest whole tree,no tillage,51143,21191,south,harvested,6976.7,dry short ton,
forest whole tree,no tillage,51145,36047,south,harvested,661.9,dry short ton,
forest whole tree,no tillage,51147,42041,south,harvested,2956.6,dry short ton,
forest whole tree,no tillage,51149,39139,south,harvested,339.1,dry short ton,
forest whole tree,no tillage,51153,45003,south,harvested,223.3,dry short ton,
forest whole tree,no tillage,51155,17099,south,harvested,1137.6,dry short ton,
forest whole tree,no tillage,51157,18065,south,harvested,330.6,dry short ton,
forest whole tree,no tillage,51159,42007,south,harvested,1275.7,dry short ton,
forest whole tree,no tillage,51161,42041,south,harvested,384.8,dry short ton,
forest whole tree,no tillage,51163,01083,south,harvested,1007,dry short ton,
forest whole tree,no tillage,51165,39151,south,harvested,2579.1,dry short ton,
forest whole tree,no tillage,51167,13261,south,harvested,617.9,dry short ton,
forest whole tree,no tillage,51169,26099,south,harvested,683.2,dry short ton,
forest whole tree,no tillage,51171,26091,south,harvested,1967,dry short ton,
forest whole tree,no tillage,51173,13115,south,harvested,583.7,dry short ton,
forest whole tree,no tillage,51175,25017,south,harvested,2267.5,dry short ton,
forest whole tree,no tillage,51177,18065,south,harvested,1196.4,dry short ton,
forest whole tree,no tillage,51179,42041,south,harvested,655.3,dry short ton,
forest whole tree,no tillage,51181,36085,south,harvested,1204.9,dry short ton,
forest whole tree,no tillage,51183,26091,south,harvested,4449.4,dry short ton,
forest whole tree,no tillage,51185,13319,south,harvested,1153.5,dry short ton,
forest whole tree,no tillage,51187,42003,south,harvested,424,dry short ton,
forest whole tree,no tillage,51191,05107,south,harvested,1015.1,dry short ton,
forest whole tree,no tillage,51193,26099,south,harvested,1050.3,dry short ton,
forest whole tree,no tillage,51195,01071,south,harvested,1238.4,dry short ton,
forest whole tree,no tillage,51197,01065,south,harvested,689,dry short ton,
forest whole tree,no tillage,51199,13319,south,harvested,55.6,dry short ton,
forest whole tree,no tillage,51800,13261,south,harvested,2139.9,dry short ton,
forest whole tree,no tillage,51810,34017,south,harvested,127.4,dry short ton,
forest whole tree,no tillage,54001,36117,northeast,harvested,1524.3,dry short ton,
forest whole tree,no tillage,54003,39139,northeast,harvested,604.2,dry short ton,
forest whole tree,no tillage,54005,13319,northeast,harvested,663.5,dry short ton,
forest whole tree,no tillage,54007,45049,northeast,harvested,29.4,dry short ton,
forest whole tree,no tillage,54009,42007,northeast,harvested,91.6,dry short ton,
forest whole tree,no tillage,54011,45003,northeast,harvested,404.7,dry short ton,
forest whole tree,no tillage,54013,47037,northeast,harvested,69.8,dry short ton,
forest whole tree,no tillage,54015,17197,northeast,harvested,108.3,dry short ton,
forest whole tree,no tillage,54017,36117,northeast,harvested,229.3,dry short ton,
forest whole tree,no tillage,54019,01067,northeast,harvested,1687.7,dry short ton,
forest whole tree,no tillage,54021,01067,northeast,harvested,365.9,dry short ton,
forest whole tree,no tillage,54023,21191,northeast,harvested,867.4,dry short ton,
forest whole tree,no tillage,54025,55079,northeast,harvested,3745.3,dry short ton,
forest whole tree,no tillage,54027,47037,northeast,harvested,38.1,dry short ton,
forest whole tree,no tillage,54029,42003,northeast,harvested,311,dry short ton,
forest whole tree,no tillage,54031,01083,northeast,harvested,330.3,dry short ton,
forest whole tree,no tillage,54033,21059,northeast,harvested,425.6,dry short ton,
forest whole tree,no tillage,54035,01083,northeast,harvested,394.9,dry short ton,
forest whole tree,no tillage,54037,13319,northeast,harvested,308.1,dry short ton,
forest whole tree,no tillage,54039,17119,northeast,harvested,761.8,dry short ton,
forest whole tree,no tillage,54041,13319,northeast,harvested,374.7,dry short ton,
forest whole tree,no tillage,54045,17119,northeast,harvested,1532.7,dry short ton,
forest whole tree,no tillage,54047,45049,northeast,harvested,433.4,dry short ton,
forest whole tree,no tillage,54049,42003,northeast,harvested,749.3,dry short ton,
forest whole tree,no tillage,54051,42003,northeast,harvested,554.3,dry short ton,
forest whole tree,no tillage,54053,01099,northeast,harvested,694.9,dry short ton,
forest whole tree,no tillage,54055,45049,northeast,harvested,562.8,dry short ton,
forest whole tree,no tillage,54057,26091,northeast,harvested,636.9,dry short ton,
forest whole tree,no tillage,54059,18065,northeast,harvested,292,dry short ton,
forest whole tree,no tillage,54061,42003,northeast,harvested,916.5,dry short ton,
forest whole tree,no tillage,54063,42007,northeast,harvested,591.4,dry short ton,
forest whole tree,no tillage,54065,26159,northeast,harvested,382.4,dry short ton,
forest whole tree,no tillage,54067,01065,northeast,harvested,2780,dry short ton,
forest whole tree,no tillage,54069,42003,northeast,harvested,912.9,dry short ton,
forest whole tree,no tillage,54071,17197,northeast,harvested,478,dry short ton,
forest whole tree,no tillage,54073,17183,northeast,harvested,119.3,dry short ton,
forest whole tree,no tillage,54075,55079,northeast,harvested,1055.5,dry short ton,
forest whole tree,no tillage,54077,42003,northeast,harvested,1495.2,dry short ton,
forest whole tree,no tillage,54079,13115,northeast,harvested,297,dry short ton,
forest whole tree,no tillage,54081,18065,northeast,harvested,20.2,dry short ton,
forest whole tree,no tillage,54083,25003,northeast,harvested,1836.5,dry short ton,
forest whole tree,no tillage,54085,18171,northeast,harvested,261.9,dry short ton,
forest whole tree,no tillage,54087,17183,northeast,harvested,381.3,dry short ton,
forest whole tree,no tillage,54089,55079,northeast,harvested,272.5,dry short ton,
forest whole tree,no tillage,54093,26159,northeast,harvested,373,dry short ton,
forest whole tree,no tillage,54097,21191,northeast,harvested,298.1,dry short ton,
forest whole tree,no tillage,54099,01067,northeast,harvested,442.2,dry short ton,
forest whole tree,no tillage,54101,42049,northeast,harvested,382.7,dry short ton,
forest whole tree,no tillage,54103,42003,northeast,harvested,269,dry short ton,
forest whole tree,no tillage,54105,39061,northeast,harvested,523.5,dry short ton,
forest whole tree,no tillage,54107,01073,northeast,harvested,1469.2,dry short ton,
forest whole tree,no tillage,54109,18065,northeast,harvested,429.9,dry short ton,
forest whole tree,no tillage,55001,55025,north central,harvested,2314.4,dry short ton,
forest whole tree,no tillage,55003,21059,north central,harvested,5626.2,dry short ton,
forest whole tree,no tillage,55005,26099,north central,harvested,640.3,dry short ton,
forest whole tree,no tillage,55007,19183,north central,harvested,9640.1,dry short ton,
forest whole tree,no tillage,55009,55079,north central,harvested,569.7,dry short ton,
forest whole tree,no tillage,55011,05063,north central,harvested,401.7,dry short ton,
forest whole tree,no tillage,55013,19193,north central,harvested,4829.6,dry short ton,
forest whole tree,no tillage,55017,29095,north central,harvested,2773.6,dry short ton,
forest whole tree,no tillage,55019,39061,north central,harvested,4109.6,dry short ton,
forest whole tree,no tillage,55021,55025,north central,harvested,687.3,dry short ton,
forest whole tree,no tillage,55023,19061,north central,harvested,732.6,dry short ton,
forest whole tree,no tillage,55025,55025,north central,harvested,443.2,dry short ton,
forest whole tree,no tillage,55027,55025,north central,harvested,22.3,dry short ton,
forest whole tree,no tillage,55029,19099,north central,harvested,5562.4,dry short ton,
forest whole tree,no tillage,55031,19027,north central,harvested,11870.5,dry short ton,
forest whole tree,no tillage,55033,19193,north central,harvested,1773.7,dry short ton,
